Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,39.585606,3.8146973e-06,296.35081017123304,Continuing
2,1,71.68894182884907,77.52487,12.6464205,296.35081017123304,Continuing
3,2,66.30151481091211,75.81189,7.5449114,296.35081017123304,Continuing
4,8,242.7128680778461,76.96939,4.5272517,296.35081017123304,Continuing
5,9,233.7243724057668,170.65044,82.44825,296.35081017123304,Continuing
6,53,228.310761552046,198.3559,67.06147,296.35081017123304,Continuing
7,71,270.69323356331364,214.6054,51.431255,296.35081017123304,Continuing
8,70,172.0732296612731,265.10687,13.1457615,296.35081017123304,Continuing
9,72,189.441220061326,216.68279,48.269012,296.35081017123304,Continuing
10,44,159.30709474405634,185.91728,30.283585,296.35081017123304,Continuing
11,68,65.48719407925006,171.17558,40.17166,296.35081017123304,Continuing
12,60,272.2240045816517,169.62143,21.418957,296.35081017123304,Continuing
13,58,211.5086541241532,216.02878,49.91604,296.35081017123304,Continuing
14,59,219.61643412334288,211.98851,27.51715,296.35081017123304,Continuing
15,57,296.35081017123304,213.13687,19.890263,296.35081017123304,Max Elastic Modulus reached
