Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,15,48.22854697312115,0.001405562326685936,39.58562066377061,296.35081017123304,Continuing
2,61,201.80400290446065,24.44159173999146,40.46720726156273,296.35081017123304,Continuing
3,72,189.441220061326,67.67838856685505,101.4508025475124,296.35081017123304,Continuing
4,53,228.310761552046,103.66623203971261,96.84984242850152,296.35081017123304,Continuing
5,58,211.5086541241532,129.9725213299983,98.15584531636266,296.35081017123304,Continuing
6,71,270.69323356331364,177.27012969646455,67.84778296953654,296.35081017123304,Continuing
7,59,219.61643412334288,163.15302706610993,95.85872512198118,296.35081017123304,Continuing
8,8,242.7128680778461,237.3967429488912,45.83470046138545,296.35081017123304,Continuing
9,9,233.7243724057668,208.6628758380009,98.4804094870087,296.35081017123304,Continuing
10,42,179.2410423946837,205.00426030921562,47.992428272896085,296.35081017123304,Continuing
11,49,242.91509227554656,192.96635252701753,42.380672342515915,296.35081017123304,Continuing
12,54,197.8404462303588,232.83446130710126,27.115882560059863,296.35081017123304,Continuing
13,0,81.74085575257114,160.62472698659712,46.29557429866349,296.35081017123304,Continuing
14,70,172.0732296612731,221.3888646335629,30.90583564902764,296.35081017123304,Continuing
15,47,188.5569729101656,245.530055865363,27.38841304669431,296.35081017123304,Continuing
16,41,220.5104016857166,181.6051298233633,56.78985516859179,296.35081017123304,Continuing
17,68,65.48719407925006,177.76465385716938,52.036713550086226,296.35081017123304,Continuing
18,6,204.17680289774336,181.0393372640524,41.817022497212285,296.35081017123304,Continuing
19,52,231.07458974395303,242.7213383153304,32.926134631919126,296.35081017123304,Continuing
20,57,296.35081017123304,211.4046164544377,24.51558205535294,296.35081017123304,Max Elastic Modulus reached
