Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,0.0,228.31075871150543,296.35081017123304,Continuing
2,47,188.5569729101656,120.3895800682898,122.09379790057399,296.35081017123304,Continuing
3,49,242.91509227554656,168.3452663512474,83.38637639240693,296.35081017123304,Continuing
4,41,220.5104016857166,236.64880214097565,39.48700988651399,296.35081017123304,Continuing
5,52,231.07458974395303,243.83254529040994,2.033156252949335,296.35081017123304,Continuing
6,45,224.5706110108938,236.00581793994752,10.320126022270268,296.35081017123304,Continuing
7,46,242.41091008794928,232.12690075931368,10.660285548245502,296.35081017123304,Continuing
8,60,272.2240045816517,200.9094350383973,50.48570178855205,296.35081017123304,Continuing
9,58,211.5086541241532,262.0981264861812,14.463394433229746,296.35081017123304,Continuing
10,61,201.80400290446065,241.75768383359286,34.32086046783382,296.35081017123304,Continuing
11,59,219.61643412334288,234.77852604367422,24.415328100549264,296.35081017123304,Continuing
12,55,168.33383829683325,219.8747522983549,26.45871423386305,296.35081017123304,Continuing
13,57,296.35081017123304,220.09534260069108,28.127769234102548,296.35081017123304,Max Elastic Modulus reached
