Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,39.58562154046703,0.0,296.35081017123304,Continuing
2,1,71.68894182884907,70.14816634424224,42.15523421210432,296.35081017123304,Continuing
3,2,66.30151481091211,74.14097916800196,42.15523421210432,296.35081017123304,Continuing
4,19,56.88500845389184,68.64740284750273,42.15523421210432,296.35081017123304,Continuing
5,3,79.49162278991126,65.91658520806965,42.15523421210432,296.35081017123304,Continuing
6,47,188.5569729101656,62.1629633873303,42.15523421210432,296.35081017123304,Continuing
7,38,182.9546167355371,141.63866097760885,148.97135136969882,296.35081017123304,Continuing
8,43,178.97379271834268,167.2631492184026,148.97135136969877,296.35081017123304,Continuing
9,68,65.48719407925006,141.83853673513684,148.97135136969877,296.35081017123304,Continuing
10,36,120.1628705347832,152.83562270048168,143.36899519507028,296.35081017123304,Continuing
11,69,110.69482106635698,148.15013734544488,143.36899519507028,296.35081017123304,Continuing
12,37,152.72295816440803,159.2211910850408,126.06960828164524,296.35081017123304,Continuing
13,34,88.47667256854467,131.75079921428926,117.46742265628703,296.35081017123304,Continuing
14,7,117.40631603510326,167.01743096649773,94.47794416699242,296.35081017123304,Continuing
15,71,270.69323356331364,175.14156062309812,77.86215184380865,296.35081017123304,Continuing
16,72,189.441220061326,197.79407379541576,159.99841249695666,296.35081017123304,Continuing
17,8,242.7128680778461,189.12156050881384,153.28691752821038,296.35081017123304,Continuing
18,9,233.7243724057668,223.26349488547672,153.28691752821038,296.35081017123304,Continuing
19,53,228.310761552046,238.86898501105446,82.13626065314804,296.35081017123304,Continuing
20,41,220.5104016857166,185.877016915084,132.01804701148913,296.35081017123304,Continuing
21,40,162.77817832797786,198.78133741608704,127.52379917544945,296.35081017123304,Continuing
22,70,172.0732296612731,191.93092477355015,107.91505523533579,296.35081017123304,Continuing
23,35,207.09310351510177,96.37083808179992,126.93457762731644,296.35081017123304,Continuing
24,28,147.00005295683096,114.38251470572665,167.50748197463497,296.35081017123304,Continuing
25,18,74.82276309333224,96.03726443850188,167.50748197463497,296.35081017123304,Continuing
26,27,141.45379911190125,126.25643475741535,150.20809506120992,296.35081017123304,Continuing
27,39,140.76871335709305,152.32938144231355,118.6164309465571,296.35081017123304,Continuing
28,32,106.70108583654164,111.7921067534812,126.06960828164524,296.35081017123304,Continuing
29,6,204.17680289774336,132.70797617495467,94.47794416699242,296.35081017123304,Continuing
30,31,119.79704241922371,109.26172740384547,147.29179444385153,296.35081017123304,Continuing
31,4,109.60733027971378,111.5643315931452,137.87528808683123,296.35081017123304,Continuing
32,24,98.05789122606568,104.5499541476966,107.41443141636414,296.35081017123304,Continuing
33,48,171.00469374345903,203.54302023233066,54.15589516768051,296.35081017123304,Continuing
34,49,242.91509227554656,202.44173041971786,57.30606780858696,296.35081017123304,Continuing
35,45,224.5706110108938,229.95351873873054,63.94129955720388,296.35081017123304,Continuing
36,50,174.66437205644556,191.66027362782268,71.91039853208753,296.35081017123304,Continuing
37,46,242.41091008794928,225.77168685015147,68.250720219101,296.35081017123304,Continuing
38,42,179.2410423946837,183.72323220898315,65.87760565741229,296.35081017123304,Continuing
39,51,181.925661105008,179.54172499344946,54.011924744360755,296.35081017123304,Continuing
40,17,106.8193434000782,76.47387323614677,101.86817757143443,296.35081017123304,Continuing
41,25,39.13465426900338,98.46669867117507,90.11504450293911,296.35081017123304,Continuing
42,33,72.06868568538891,102.88160690248122,107.41443141636414,296.35081017123304,Continuing
43,61,201.80400290446065,171.18721373301574,51.45384473333533,296.35081017123304,Continuing
44,52,231.07458974395303,232.53457350673997,18.344481264652757,296.35081017123304,Continuing
45,56,175.8319549576918,186.46472646966532,39.02582457648279,296.35081017123304,Continuing
46,29,51.50598562924656,94.42293394811693,84.5687906580094,296.35081017123304,Continuing
47,21,50.104313602035774,79.1498457647213,80.2114208787569,296.35081017123304,Continuing
48,60,272.2240045816517,180.88928264226848,27.139630848015088,296.35081017123304,Continuing
49,58,211.5086541241532,231.528385398459,97.55963252520613,296.35081017123304,Continuing
50,59,219.61643412334288,219.7192771972764,96.39204962395988,296.35081017123304,Continuing
51,44,159.30709474405634,193.4933189296648,97.55963252520613,296.35081017123304,Continuing
52,57,296.35081017123304,199.83795259278548,53.64638949560043,296.35081017123304,Max Elastic Modulus reached
