Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,84.12251,16.80285,296.35081017123304,Continuing
2,71,270.69323356331364,264.4523,17.347271,296.35081017123304,Continuing
3,53,228.310761552046,406.0132,81.24765,296.35081017123304,Continuing
4,8,242.7128680778461,207.70885,27.167768,296.35081017123304,Continuing
5,9,233.7243724057668,250.60966,37.877747,296.35081017123304,Continuing
6,58,211.5086541241532,245.79097,42.159912,296.35081017123304,Continuing
7,54,197.8404462303588,229.68071,51.02791,296.35081017123304,Continuing
8,59,219.61643412334288,201.24135,38.042313,296.35081017123304,Continuing
9,55,168.33383829683325,195.10498,32.657803,296.35081017123304,Continuing
10,60,272.2240045816517,183.70226,29.52499,296.35081017123304,Continuing
11,57,296.35081017123304,210.11415,26.741503,296.35081017123304,Max Elastic Modulus reached
