Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,353.4363,74.496376,296.35081017123304,Continuing
2,53,228.310761552046,207.35245,29.355442,296.35081017123304,Continuing
3,58,211.5086541241532,185.96465,14.651727,296.35081017123304,Continuing
4,8,242.7128680778461,192.27745,23.626392,296.35081017123304,Continuing
5,9,233.7243724057668,236.06403,33.44865,296.35081017123304,Continuing
6,0,81.74085575257114,193.19447,37.48911,296.35081017123304,Continuing
7,59,219.61643412334288,201.18593,23.64661,296.35081017123304,Continuing
8,60,272.2240045816517,204.68439,24.006731,296.35081017123304,Continuing
9,52,231.07458974395303,254.07124,27.291033,296.35081017123304,Continuing
10,61,201.80400290446065,266.40933,27.760122,296.35081017123304,Continuing
11,45,224.5706110108938,241.8999,24.589138,296.35081017123304,Continuing
12,46,242.41091008794928,234.57568,23.71461,296.35081017123304,Continuing
13,49,242.91509227554656,222.84244,22.985403,296.35081017123304,Continuing
14,43,178.97379271834268,150.52126,48.64096,296.35081017123304,Continuing
15,54,197.8404462303588,222.2257,24.349169,296.35081017123304,Continuing
16,6,204.17680289774336,204.74487,27.915924,296.35081017123304,Continuing
17,7,117.40631603510326,201.93086,25.215584,296.35081017123304,Continuing
18,55,168.33383829683325,197.32562,20.729729,296.35081017123304,Continuing
19,56,175.8319549576918,210.80223,22.296295,296.35081017123304,Continuing
20,42,179.2410423946837,168.6634,24.068192,296.35081017123304,Continuing
21,41,220.5104016857166,143.4718,32.772087,296.35081017123304,Continuing
22,62,277.3861208337041,168.30841,18.788198,296.35081017123304,Continuing
23,63,228.4671903908735,207.08345,21.775158,296.35081017123304,Continuing
24,44,159.30709474405634,212.24034,20.536283,296.35081017123304,Continuing
25,40,162.77817832797786,178.21385,27.035006,296.35081017123304,Continuing
26,72,189.441220061326,129.58893,40.603836,296.35081017123304,Continuing
27,70,172.0732296612731,187.70929,32.118847,296.35081017123304,Continuing
28,50,174.66437205644556,183.2141,18.395607,296.35081017123304,Continuing
29,51,181.925661105008,170.70134,18.632048,296.35081017123304,Continuing
30,57,296.35081017123304,164.60837,17.723068,296.35081017123304,Max Elastic Modulus reached
