Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,84.25862,16.352259,296.35081017123304,Continuing
2,71,270.69323356331364,267.69818,17.640709,296.35081017123304,Continuing
3,53,228.310761552046,388.88,82.39112,296.35081017123304,Continuing
4,8,242.7128680778461,180.90881,23.760399,296.35081017123304,Continuing
5,9,233.7243724057668,227.74524,33.25694,296.35081017123304,Continuing
6,58,211.5086541241532,238.33998,43.823837,296.35081017123304,Continuing
7,54,197.8404462303588,219.01184,50.834366,296.35081017123304,Continuing
8,59,219.61643412334288,208.8642,39.07059,296.35081017123304,Continuing
9,55,168.33383829683325,185.57025,30.547472,296.35081017123304,Continuing
10,60,272.2240045816517,190.93336,27.420544,296.35081017123304,Continuing
11,57,296.35081017123304,219.99377,26.687733,296.35081017123304,Max Elastic Modulus reached
