Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,39.58562154046703,0.0,296.35081017123304,Continuing
2,1,71.68894182884907,70.14816634424224,42.15523421210432,296.35081017123304,Continuing
3,8,242.7128680778461,75.3602455710395,10.051913923722068,296.35081017123304,Continuing
4,9,233.7243724057668,184.73544513005098,171.02392624899704,296.35081017123304,Continuing
5,53,228.310761552046,224.5215653116842,165.99796928713602,296.35081017123304,Continuing
6,71,270.69323356331364,226.27451180718592,14.402106525800122,296.35081017123304,Continuing
7,68,65.48719407925006,166.5919949137018,231.1076120228468,296.35081017123304,Continuing
8,70,172.0732296612731,211.55045844713098,231.1076120228468,296.35081017123304,Continuing
9,47,188.5569729101656,226.58558575513788,192.30301578531652,296.35081017123304,Continuing
10,48,171.00469374345903,203.52561573452684,54.15589516768051,296.35081017123304,Continuing
11,57,296.35081017123304,180.98277688489853,17.552279166706597,296.35081017123304,Max Elastic Modulus reached
