Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,79.791214,14.471535,296.35081017123304,Continuing
2,71,270.69323356331364,851.05176,65.64545,296.35081017123304,Continuing
3,53,228.310761552046,389.04196,77.5509,296.35081017123304,Continuing
4,8,242.7128680778461,217.54439,27.617594,296.35081017123304,Continuing
5,58,211.5086541241532,225.5212,38.588207,296.35081017123304,Continuing
6,54,197.8404462303588,204.5704,40.974144,296.35081017123304,Continuing
7,9,233.7243724057668,222.3989,30.985165,296.35081017123304,Continuing
8,59,219.61643412334288,199.21074,35.27913,296.35081017123304,Continuing
9,60,272.2240045816517,183.99803,28.96419,296.35081017123304,Continuing
10,55,168.33383829683325,195.9183,28.000824,296.35081017123304,Continuing
11,70,172.0732296612731,229.75316,28.087635,296.35081017123304,Continuing
12,57,296.35081017123304,210.20114,24.062433,296.35081017123304,Max Elastic Modulus reached
