Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,88.58694,18.095215,296.35081017123304,Continuing
2,53,228.310761552046,227.96544,29.424322,296.35081017123304,Continuing
3,71,270.69323356331364,224.86684,13.734375,296.35081017123304,Continuing
4,8,242.7128680778461,202.77083,28.992151,296.35081017123304,Continuing
5,58,211.5086541241532,228.66837,41.363758,296.35081017123304,Continuing
6,54,197.8404462303588,217.70769,43.965458,296.35081017123304,Continuing
7,9,233.7243724057668,239.71112,34.211487,296.35081017123304,Continuing
8,59,219.61643412334288,205.8546,35.65271,296.35081017123304,Continuing
9,60,272.2240045816517,196.68468,33.2019,296.35081017123304,Continuing
10,55,168.33383829683325,206.17218,28.321535,296.35081017123304,Continuing
11,57,296.35081017123304,221.8688,27.893188,296.35081017123304,Max Elastic Modulus reached
