Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,228.31076155204602,0.0,296.35081017123304,Continuing
2,71,270.69323356331364,160.88860488428816,146.56990579947484,296.35081017123304,Continuing
3,68,65.48719407925006,204.88210743805342,188.95237781074252,296.35081017123304,Continuing
4,70,172.0732296612731,200.85461334457258,205.20603948406358,296.35081017123304,Continuing
5,41,220.5104016857166,169.4256632747381,205.20603948406358,296.35081017123304,Continuing
6,40,162.77817832797786,190.40210288045503,205.20603948406358,296.35081017123304,Continuing
7,69,110.69482106635698,191.29581461835068,205.20603948406358,296.35081017123304,Continuing
8,47,188.5569729101656,216.4340611028534,188.95237781074252,296.35081017123304,Continuing
9,8,242.7128680778461,192.94151356324687,188.95237781074252,296.35081017123304,Continuing
10,72,189.441220061326,189.75816904753424,159.99841249695666,296.35081017123304,Continuing
11,39,140.76871335709305,121.63499861222634,155.02320760646654,296.35081017123304,Continuing
12,35,207.09310351510177,117.24726697095956,155.02320760646654,296.35081017123304,Continuing
13,18,74.82276309333224,138.3841316697164,141.60590943585171,296.35081017123304,Continuing
14,36,120.1628705347832,146.2907118540478,132.27034042176953,296.35081017123304,Continuing
15,28,147.00005295683096,127.12750467387794,141.60590943585171,296.35081017123304,Continuing
16,27,141.45379911190125,113.35309776166642,141.60590943585171,296.35081017123304,Continuing
17,31,119.79704241922371,134.75082203553947,141.60590943585171,296.35081017123304,Continuing
18,42,179.2410423946837,185.35292116292038,122.54999754306291,296.35081017123304,Continuing
19,34,88.47667256854467,141.83612081108294,96.3982824487448,296.35081017123304,Continuing
20,38,182.9546167355371,133.70173758366911,83.59655709272843,296.35081017123304,Continuing
21,22,73.67122147772203,106.11261586681799,108.13185364220485,296.35081017123304,Continuing
22,5,95.3466236160471,113.4059176971095,109.28339525781506,296.35081017123304,Continuing
23,32,106.70108583654164,104.37236821189546,109.28339525781506,296.35081017123304,Continuing
24,37,152.72295816440803,157.9577448845835,94.47794416699242,296.35081017123304,Continuing
25,6,204.17680289774336,153.7450837912727,94.47794416699242,296.35081017123304,Continuing
26,2,66.30151481091211,90.39107543229939,130.50558142002131,296.35081017123304,Continuing
27,4,109.60733027971378,104.71494611517805,137.87528808683123,296.35081017123304,Continuing
28,7,117.40631603510326,185.24298231909245,93.4819818313864,296.35081017123304,Continuing
29,43,178.97379271834268,180.20651439085853,100.3475311509334,296.35081017123304,Continuing
30,9,233.7243724057668,224.09198760931045,125.30655204274285,296.35081017123304,Continuing
31,25,39.13465426900338,108.81892295572788,81.5128588775809,296.35081017123304,Continuing
32,33,72.06868568538891,102.12406086335093,107.86539868782758,296.35081017123304,Continuing
33,29,51.50598562924656,93.1569005847592,102.31914484289787,296.35081017123304,Continuing
34,17,106.8193434000782,90.90288799463703,102.31914484289787,296.35081017123304,Continuing
35,44,159.30709474405634,187.67820346462943,61.65114274449368,296.35081017123304,Continuing
36,49,242.91509227554656,201.98179656043487,69.00366680798965,296.35081017123304,Continuing
37,45,224.5706110108938,228.76047691161293,83.60799753149021,296.35081017123304,Continuing
38,52,231.07458974395303,220.26998394293088,83.60799753149021,296.35081017123304,Continuing
39,50,174.66437205644556,206.24318212883176,83.60799753149021,296.35081017123304,Continuing
40,48,171.00469374345903,200.74081541797707,68.04849602140055,296.35081017123304,Continuing
41,51,181.925661105008,180.42850665616342,71.9103985320875,296.35081017123304,Continuing
42,30,42.124759091300646,67.43389761274187,89.94781348265468,296.35081017123304,Continuing
43,66,64.29918271351211,75.43907146903,107.86539868782758,296.35081017123304,Continuing
44,26,42.736240369816734,82.38145889487842,77.67228332792307,296.35081017123304,Continuing
45,54,197.8404462303588,181.24135440316581,49.90623895444824,296.35081017123304,Continuing
46,15,48.22854697312115,66.52216366412542,81.02821626577982,296.35081017123304,Continuing
47,24,98.05789122606568,49.2093490891622,81.0282162657798,296.35081017123304,Continuing
48,61,201.80400290446065,172.78299081552433,51.45384473333533,296.35081017123304,Continuing
49,19,56.88500845389184,72.0494039522078,67.56643156753825,296.35081017123304,Continuing
50,60,272.2240045816517,187.0652673343876,42.4969081604043,296.35081017123304,Continuing
51,58,211.5086541241532,241.27867377315945,97.55963252520613,296.35081017123304,Continuing
52,57,296.35081017123304,215.34415780118218,97.55963252520613,296.35081017123304,Max Elastic Modulus reached
