Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,47,188.5569729101656,49.3719603463546,163.72236547572828,296.35081017123304,Continuing
2,0,81.74085575257114,0.0,179.99492009275352,296.35081017123304,Continuing
3,29,51.50598562924656,47.223916936898405,136.14127569819252,296.35081017123304,Continuing
4,13,35.102261317001975,0.31357850217328526,118.22812298070338,296.35081017123304,Continuing
5,53,228.310761552046,3.044495551921594,102.50576026950769,296.35081017123304,Continuing
6,71,270.69323356331364,0.043070480640811634,147.6179762462258,296.35081017123304,Continuing
7,72,189.441220061326,162.0344106267109,121.07967185898406,296.35081017123304,Continuing
8,42,179.2410423946837,115.2780678650629,74.59461634250377,296.35081017123304,Continuing
9,60,272.2240045816517,148.94352586068794,64.58477876319407,296.35081017123304,Continuing
10,54,197.8404462303588,239.89896021590096,46.102405181461734,296.35081017123304,Continuing
11,52,231.07458974395303,138.86895242541817,52.79499007273768,296.35081017123304,Continuing
12,6,204.17680289774336,125.85030268483825,59.02602292879922,296.35081017123304,Continuing
13,70,172.0732296612731,245.81239372964814,37.44148459954362,296.35081017123304,Continuing
14,58,211.5086541241532,243.20222429361124,46.37850283027428,296.35081017123304,Continuing
15,57,296.35081017123304,212.73549499134685,46.051042675325654,296.35081017123304,Max Elastic Modulus reached
