Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,74.195465,15.126703,296.35081017123304,Continuing
2,71,270.69323356331364,804.6903,61.38145,296.35081017123304,Continuing
3,53,228.310761552046,362.4371,76.824196,296.35081017123304,Continuing
4,8,242.7128680778461,210.53432,27.373985,296.35081017123304,Continuing
5,9,233.7243724057668,243.56612,34.796257,296.35081017123304,Continuing
6,58,211.5086541241532,244.4556,42.25061,296.35081017123304,Continuing
7,54,197.8404462303588,222.38124,52.574093,296.35081017123304,Continuing
8,59,219.61643412334288,197.08168,37.231136,296.35081017123304,Continuing
9,55,168.33383829683325,192.03905,30.355759,296.35081017123304,Continuing
10,60,272.2240045816517,188.39641,29.071655,296.35081017123304,Continuing
11,57,296.35081017123304,203.27914,25.45555,296.35081017123304,Max Elastic Modulus reached
