Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,411.3676,81.75572,296.35081017123304,Continuing
2,53,228.310761552046,221.15483,31.123531,296.35081017123304,Continuing
3,58,211.5086541241532,179.14137,13.973533,296.35081017123304,Continuing
4,8,242.7128680778461,185.02934,22.342678,296.35081017123304,Continuing
5,9,233.7243724057668,237.55261,32.96307,296.35081017123304,Continuing
6,0,81.74085575257114,194.74672,34.79356,296.35081017123304,Continuing
7,59,219.61643412334288,191.79546,24.50346,296.35081017123304,Continuing
8,60,272.2240045816517,188.54514,22.46555,296.35081017123304,Continuing
9,52,231.07458974395303,251.94266,27.767006,296.35081017123304,Continuing
10,61,201.80400290446065,267.4759,28.271904,296.35081017123304,Continuing
11,45,224.5706110108938,227.54674,24.699009,296.35081017123304,Continuing
12,46,242.41091008794928,233.97258,24.604687,296.35081017123304,Continuing
13,43,178.97379271834268,154.42477,43.337406,296.35081017123304,Continuing
14,49,242.91509227554656,233.73297,24.26562,296.35081017123304,Continuing
15,55,168.33383829683325,211.41916,23.28849,296.35081017123304,Continuing
16,6,204.17680289774336,193.71045,24.89285,296.35081017123304,Continuing
17,7,117.40631603510326,198.97276,25.069338,296.35081017123304,Continuing
18,56,175.8319549576918,194.40594,20.425613,296.35081017123304,Continuing
19,42,179.2410423946837,164.78603,23.75227,296.35081017123304,Continuing
20,41,220.5104016857166,144.35341,31.287357,296.35081017123304,Continuing
21,18,74.82276309333224,120.74632,37.80857,296.35081017123304,Continuing
22,72,189.441220061326,119.24375,33.84011,296.35081017123304,Continuing
23,70,172.0732296612731,155.16685,24.52437,296.35081017123304,Continuing
24,54,197.8404462303588,183.48853,20.920164,296.35081017123304,Continuing
25,62,277.3861208337041,171.8156,17.502415,296.35081017123304,Continuing
26,63,228.4671903908735,207.41608,22.0653,296.35081017123304,Continuing
27,44,159.30709474405634,223.15329,25.266794,296.35081017123304,Continuing
28,40,162.77817832797786,177.419,28.187344,296.35081017123304,Continuing
29,57,296.35081017123304,171.03287,17.942396,296.35081017123304,Max Elastic Modulus reached
