Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,418.4084,85.6655,296.35081017123304,Continuing
2,53,228.310761552046,212.71819,29.829927,296.35081017123304,Continuing
3,58,211.5086541241532,188.43822,14.717572,296.35081017123304,Continuing
4,59,219.61643412334288,213.63113,20.225775,296.35081017123304,Continuing
5,8,242.7128680778461,252.9022,45.728256,296.35081017123304,Continuing
6,9,233.7243724057668,222.18517,47.560642,296.35081017123304,Continuing
7,60,272.2240045816517,210.74025,25.328262,296.35081017123304,Continuing
8,6,204.17680289774336,236.91283,42.189068,296.35081017123304,Continuing
9,52,231.07458974395303,243.12001,29.2086,296.35081017123304,Continuing
10,61,201.80400290446065,249.27852,27.934757,296.35081017123304,Continuing
11,45,224.5706110108938,225.95679,24.009186,296.35081017123304,Continuing
12,46,242.41091008794928,225.67058,23.64005,296.35081017123304,Continuing
13,49,242.91509227554656,240.04288,24.055864,296.35081017123304,Continuing
14,7,117.40631603510326,195.9287,30.557299,296.35081017123304,Continuing
15,55,168.33383829683325,199.82332,21.803635,296.35081017123304,Continuing
16,43,178.97379271834268,164.47112,66.75295,296.35081017123304,Continuing
17,56,175.8319549576918,195.11221,20.224508,296.35081017123304,Continuing
18,54,197.8404462303588,177.76466,18.677729,296.35081017123304,Continuing
19,62,277.3861208337041,177.41228,16.8883,296.35081017123304,Continuing
20,63,228.4671903908735,207.76003,20.610064,296.35081017123304,Continuing
21,44,159.30709474405634,199.97037,17.994083,296.35081017123304,Continuing
22,50,174.66437205644556,175.51448,16.83496,296.35081017123304,Continuing
23,51,181.925661105008,169.09143,15.616908,296.35081017123304,Continuing
24,42,179.2410423946837,155.36858,21.877274,296.35081017123304,Continuing
25,57,296.35081017123304,166.67514,16.630108,296.35081017123304,Max Elastic Modulus reached
