Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,42.73624036981699,0.0,296.35081017123304,Continuing
2,1,71.68894182884907,72.37974806070982,39.0046153827544,296.35081017123304,Continuing
3,2,66.30151481091211,72.58247742383239,39.0046153827544,296.35081017123304,Continuing
4,8,242.7128680778461,72.37499752910054,39.0046153827544,296.35081017123304,Continuing
5,9,233.7243724057668,184.3512442542691,199.97662770802938,296.35081017123304,Continuing
6,71,270.69323356331364,221.76203338225784,199.97662770802938,296.35081017123304,Continuing
7,68,65.48719407925006,159.98386554698223,227.9569931934969,296.35081017123304,Continuing
8,70,172.0732296612731,219.39454429353745,227.9569931934969,296.35081017123304,Continuing
9,41,220.5104016857166,189.13840242207422,227.9569931934969,296.35081017123304,Continuing
10,36,120.1628705347832,97.43130244395817,177.77416131589987,296.35081017123304,Continuing
11,69,110.69482106635698,122.66675880072971,227.9569931934969,296.35081017123304,Continuing
12,47,188.5569729101656,233.04596807566074,98.62000390204054,296.35081017123304,Continuing
13,6,204.17680289774336,95.79632839925561,145.82073254034887,296.35081017123304,Continuing
14,39,140.76871335709305,153.75895568460936,177.77416131589987,296.35081017123304,Continuing
15,72,189.441220061326,185.1514684494498,159.99841249695666,296.35081017123304,Continuing
16,34,88.47667256854467,101.26860337708784,161.44056252792663,296.35081017123304,Continuing
17,21,50.104313602035774,70.4330608711949,161.44056252792663,296.35081017123304,Continuing
18,7,117.40631603510326,172.46902033278465,115.70013032919871,296.35081017123304,Continuing
19,56,175.8319549576918,187.32202810876203,120.81230420670317,296.35081017123304,Continuing
20,37,152.72295816440803,168.55226960964873,115.70013032919871,296.35081017123304,Continuing
21,40,162.77817832797786,181.07904526055938,103.10408565061334,296.35081017123304,Continuing
22,53,228.310761552046,240.51973961180644,82.13626065314804,296.35081017123304,Continuing
23,42,179.2410423946837,185.72658995715938,79.74168832862355,296.35081017123304,Continuing
24,35,207.09310351510177,95.32110706914112,98.03247298727632,296.35081017123304,Continuing
25,17,106.8193434000782,79.53931178057871,164.35686314528505,296.35081017123304,Continuing
26,18,74.82276309333224,89.16931035453601,164.35686314528505,296.35081017123304,Continuing
27,38,182.9546167355371,139.91807986697677,86.7704868626401,296.35081017123304,Continuing
28,48,171.00469374345903,202.98553899469707,54.15589516768051,296.35081017123304,Continuing
29,49,242.91509227554656,200.76398088148338,49.50570794225757,296.35081017123304,Continuing
30,27,141.45379911190125,101.72956400446569,164.35686314528505,296.35081017123304,Continuing
31,28,147.00005295683096,108.3656003002257,164.35686314528505,296.35081017123304,Continuing
32,4,109.60733027971378,78.71366622928107,161.44056252792663,296.35081017123304,Continuing
33,24,98.05789122606568,78.78540590894484,104.26381258701423,296.35081017123304,Continuing
34,31,119.79704241922371,76.33173218823902,104.26381258701423,296.35081017123304,Continuing
35,32,106.70108583654164,87.50805232997382,104.26381258701423,296.35081017123304,Continuing
36,33,72.06868568538891,76.39819208050636,104.26381258701423,296.35081017123304,Continuing
37,66,64.29918271351211,77.1979112278548,104.26381258701423,296.35081017123304,Continuing
38,29,51.50598562924656,95.456947282998,98.71755874208452,296.35081017123304,Continuing
39,52,231.07458974395303,221.6887069809731,66.11081373525215,296.35081017123304,Continuing
40,50,174.66437205644556,192.2478098018208,71.91039853208753,296.35081017123304,Continuing
41,51,181.925661105008,181.50058933149532,68.250720219101,296.35081017123304,Continuing
42,45,224.5706110108938,230.67649035135685,37.0803608809494,296.35081017123304,Continuing
43,61,201.80400290446065,172.45694947570666,51.45384473333533,296.35081017123304,Continuing
44,15,48.22854697312115,81.24122968068542,70.05855693274742,296.35081017123304,Continuing
45,5,95.3466236160471,100.01816307089184,68.29105678997715,296.35081017123304,Continuing
46,19,56.88500845389184,68.98545251333262,58.59079642695705,296.35081017123304,Continuing
47,46,242.41091008794928,227.1476945471699,18.344481264652757,296.35081017123304,Continuing
48,13,35.102261317001975,61.58165602408882,58.59079642695705,296.35081017123304,Continuing
49,64,95.81586876001889,67.54445089773112,63.9648454667249,296.35081017123304,Continuing
50,10,95.58773206251,66.64207426912067,62.9556299090637,296.35081017123304,Continuing
51,11,24.71538796928362,61.134440260977186,60.71360744301691,296.35081017123304,Continuing
52,25,39.13465426900338,64.2457325516044,73.34250325678207,296.35081017123304,Continuing
53,12,51.16844398555743,45.186254376632775,71.10048079073528,296.35081017123304,Continuing
54,65,90.99870959544364,81.47615693203406,56.68121449101551,296.35081017123304,Continuing
55,60,272.2240045816517,180.63467121993577,29.730773243187542,296.35081017123304,Continuing
56,58,211.5086541241532,234.07938095929444,97.55963252520613,296.35081017123304,Continuing
57,59,219.61643412334288,219.63322908677262,95.13920284235198,296.35081017123304,Continuing
58,43,178.97379271834268,186.07880133991546,100.15077492037858,296.35081017123304,Continuing
59,44,159.30709474405634,191.8736159768254,97.55963252520613,296.35081017123304,Continuing
60,57,296.35081017123304,201.70502891627734,53.64638949560043,296.35081017123304,Max Elastic Modulus reached
