Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,171.00469374345954,0.0,296.35081017123304,Continuing
2,34,88.47667256854467,149.3582130306692,89.2638379908879,296.35081017123304,Continuing
3,52,231.07458974395303,144.5790300772396,89.2638379908879,296.35081017123304,Continuing
4,45,224.5706110108938,208.53145983963307,60.069896000494,296.35081017123304,Continuing
5,46,242.41091008794928,221.74078777679105,60.069896000494,296.35081017123304,Continuing
6,49,242.91509227554656,232.56549559068515,17.840299077055477,296.35081017123304,Continuing
7,41,220.5104016857166,212.53012923452098,153.9342375194046,296.35081017123304,Continuing
8,50,174.66437205644556,200.7266399661579,161.17423652297543,296.35081017123304,Continuing
9,53,228.310761552046,204.21107022071013,161.17423652297543,296.35081017123304,Continuing
10,60,272.2240045816517,176.98351189903494,142.59791717540836,296.35081017123304,Continuing
11,56,175.8319549576918,204.24689525994722,183.747332013107,296.35081017123304,Continuing
12,58,211.5086541241532,225.77971809500457,101.21931083819265,296.35081017123304,Continuing
13,59,219.61643412334288,217.05127500481757,97.55963252520613,296.35081017123304,Continuing
14,44,159.30709474405634,213.93081286264615,97.55963252520613,296.35081017123304,Continuing
15,57,296.35081017123304,199.35937822865333,74.33233496434053,296.35081017123304,Max Elastic Modulus reached
