Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,39.58562154046703,0.0,296.35081017123304,Continuing
2,1,71.68894182884907,70.14816634424224,42.15523421210432,296.35081017123304,Continuing
3,2,66.30151481091211,74.14097916800196,42.15523421210432,296.35081017123304,Continuing
4,19,56.88500845389184,68.64740284750273,42.15523421210432,296.35081017123304,Continuing
5,8,242.7128680778461,75.52589047402255,15.439340941659026,296.35081017123304,Continuing
6,53,228.310761552046,184.08332021571508,185.82785962395428,296.35081017123304,Continuing
7,71,270.69323356331364,207.30402917524498,185.82785962395428,296.35081017123304,Continuing
8,9,233.7243724057668,205.3255677068039,167.7151712491052,296.35081017123304,Continuing
9,68,65.48719407925006,164.75970169886568,231.1076120228468,296.35081017123304,Continuing
10,72,189.441220061326,209.8454230609637,231.1076120228468,296.35081017123304,Continuing
11,70,172.0732296612731,226.34441708601335,204.39171875240152,296.35081017123304,Continuing
12,47,188.5569729101656,231.30881097107783,53.27164801652012,296.35081017123304,Continuing
13,48,171.00469374345903,203.44345122189085,54.15589516768051,296.35081017123304,Continuing
14,42,179.2410423946837,182.6309363873431,18.436526317866964,296.35081017123304,Continuing
15,6,204.17680289774336,180.114584074536,62.71967866230776,296.35081017123304,Continuing
16,7,117.40631603510326,165.52478339448464,137.91600412341435,296.35081017123304,Continuing
17,37,152.72295816440803,168.00693854034634,147.29179444385153,296.35081017123304,Continuing
18,36,120.1628705347832,153.8399541910669,164.59118135727653,296.35081017123304,Continuing
19,56,175.8319549576918,169.21715878281387,86.7704868626401,296.35081017123304,Continuing
20,69,110.69482106635698,145.9250689676835,164.59118135727653,296.35081017123304,Continuing
21,61,201.80400290446065,175.1980000905331,51.45384473333533,296.35081017123304,Continuing
22,57,296.35081017123304,181.68557782532298,30.799309161001617,296.35081017123304,Max Elastic Modulus reached
