Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,484.66357,96.17422,296.35081017123304,Continuing
2,53,228.310761552046,234.11855,14.66644,296.35081017123304,Continuing
3,59,219.61643412334288,206.33559,11.221664,296.35081017123304,Continuing
4,8,242.7128680778461,210.01779,27.957851,296.35081017123304,Continuing
5,9,233.7243724057668,241.37659,36.299236,296.35081017123304,Continuing
6,60,272.2240045816517,191.91057,19.760279,296.35081017123304,Continuing
7,61,201.80400290446065,301.12888,28.49042,296.35081017123304,Continuing
8,52,231.07458974395303,225.26689,23.62028,296.35081017123304,Continuing
9,2,66.30151481091211,234.59735,56.913647,296.35081017123304,Continuing
10,45,224.5706110108938,219.45964,23.111256,296.35081017123304,Continuing
11,46,242.41091008794928,222.30373,23.765648,296.35081017123304,Continuing
12,49,242.91509227554656,232.55893,23.136568,296.35081017123304,Continuing
13,56,175.8319549576918,194.3347,20.593231,296.35081017123304,Continuing
14,6,204.17680289774336,179.12387,23.351477,296.35081017123304,Continuing
15,7,117.40631603510326,200.54752,24.800594,296.35081017123304,Continuing
16,41,220.5104016857166,153.25397,28.48298,296.35081017123304,Continuing
17,43,178.97379271834268,174.71306,47.111195,296.35081017123304,Continuing
18,55,168.33383829683325,180.6002,20.480251,296.35081017123304,Continuing
19,54,197.8404462303588,174.32407,20.246397,296.35081017123304,Continuing
20,42,179.2410423946837,158.19211,23.78445,296.35081017123304,Continuing
21,63,228.4671903908735,167.8146,17.844439,296.35081017123304,Continuing
22,62,277.3861208337041,175.67784,18.931192,296.35081017123304,Continuing
23,57,296.35081017123304,161.06682,18.562922,296.35081017123304,Max Elastic Modulus reached
