Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,228.31068,3.0517578e-05,296.35081017123304,Continuing
2,10,95.58773206251,174.56808,70.630936,296.35081017123304,Continuing
3,8,242.7128680778461,140.36855,71.80321,296.35081017123304,Continuing
4,9,233.7243724057668,213.49228,59.267773,296.35081017123304,Continuing
5,42,179.2410423946837,212.12581,45.838135,296.35081017123304,Continuing
6,1,71.68894182884907,116.264885,46.72284,296.35081017123304,Continuing
7,71,270.69323356331364,223.95126,17.912844,296.35081017123304,Continuing
8,70,172.0732296612731,224.02237,29.581291,296.35081017123304,Continuing
9,68,65.48719407925006,177.42302,52.26409,296.35081017123304,Continuing
10,72,189.441220061326,196.07664,37.245186,296.35081017123304,Continuing
11,45,224.5706110108938,202.73932,26.99019,296.35081017123304,Continuing
12,56,175.8319549576918,200.1955,24.845642,296.35081017123304,Continuing
13,46,242.41091008794928,213.74419,20.336056,296.35081017123304,Continuing
14,52,231.07458974395303,202.39523,23.560074,296.35081017123304,Continuing
15,44,159.30709474405634,195.9553,20.93429,296.35081017123304,Continuing
16,47,188.5569729101656,225.0635,18.404694,296.35081017123304,Continuing
17,49,242.91509227554656,230.10371,14.554747,296.35081017123304,Continuing
18,48,171.00469374345903,199.05151,21.03029,296.35081017123304,Continuing
19,17,106.8193434000782,121.76057,37.172195,296.35081017123304,Continuing
20,50,174.66437205644556,206.00388,20.093384,296.35081017123304,Continuing
21,57,296.35081017123304,184.74004,15.426019,296.35081017123304,Max Elastic Modulus reached
