Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,171.00469374345954,0.0,296.35081017123304,Continuing
2,34,88.47667256854467,149.3582130306692,89.2638379908879,296.35081017123304,Continuing
3,52,231.07458974395303,144.5790300772396,89.2638379908879,296.35081017123304,Continuing
4,41,220.5104016857166,184.83853207852374,142.59791717540836,296.35081017123304,Continuing
5,45,224.5706110108938,218.54174015146026,60.069896000494,296.35081017123304,Continuing
6,44,159.30709474405634,192.52065653976413,142.59791717540838,296.35081017123304,Continuing
7,53,228.310761552046,199.4074080790866,149.3337339913819,296.35081017123304,Continuing
8,46,242.41091008794928,224.5060419177939,10.564188058236425,296.35081017123304,Continuing
9,49,242.91509227554656,233.04547540094802,17.840299077055477,296.35081017123304,Continuing
10,27,141.45379911190125,182.6040978336449,161.17423652297543,296.35081017123304,Continuing
11,8,242.7128680778461,170.30776079263748,161.17423652297543,296.35081017123304,Continuing
12,9,233.7243724057668,219.15162212342355,83.40577333378977,296.35081017123304,Continuing
13,71,270.69323356331364,208.3002712446564,83.60799753149018,296.35081017123304,Continuing
14,69,110.69482106635698,173.64177381893768,182.21656099476897,296.35081017123304,Continuing
15,50,174.66437205644556,201.26344485312285,83.60799753149021,296.35081017123304,Continuing
16,70,172.0732296612731,186.01902194972135,111.3861388192573,296.35081017123304,Continuing
17,47,188.5569729101656,187.5899288430072,71.70817433438708,296.35081017123304,Continuing
18,51,181.925661105008,177.95294097334346,77.24477281051816,296.35081017123304,Continuing
19,40,162.77817832797786,167.6801932677282,109.81558061935962,296.35081017123304,Continuing
20,42,179.2410423946837,171.41493222603447,71.76749499989666,296.35081017123304,Continuing
21,68,65.48719407925006,129.1655462230858,188.95237781074252,296.35081017123304,Continuing
22,54,197.8404462303588,179.83346316355676,10.557667812045622,296.35081017123304,Continuing
23,55,168.33383829683325,190.74508094932762,23.176074173913236,296.35081017123304,Continuing
24,57,296.35081017123304,177.247408616676,29.506607933525544,296.35081017123304,Max Elastic Modulus reached
