Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,42.73624036981699,0.0,296.35081017123304,Continuing
2,1,71.68894182884907,72.37974806070982,39.0046153827544,296.35081017123304,Continuing
3,2,66.30151481091211,72.58247742383239,39.0046153827544,296.35081017123304,Continuing
4,8,242.7128680778461,72.37499752910054,39.0046153827544,296.35081017123304,Continuing
5,9,233.7243724057668,184.3512442542691,199.97662770802938,296.35081017123304,Continuing
6,71,270.69323356331364,221.76203338225784,199.97662770802938,296.35081017123304,Continuing
7,68,65.48719407925006,159.98386554698223,227.9569931934969,296.35081017123304,Continuing
8,70,172.0732296612731,219.39454429353745,227.9569931934969,296.35081017123304,Continuing
9,47,188.5569729101656,225.6275890921176,192.33652216506226,296.35081017123304,Continuing
10,40,162.77817832797786,183.03733151467281,206.34358716953517,296.35081017123304,Continuing
11,53,228.310761552046,238.42087760143696,82.13626065314804,296.35081017123304,Continuing
12,7,117.40631603510326,152.4292660223169,195.4823798719897,296.35081017123304,Continuing
13,72,189.441220061326,181.246116000523,107.91505523533579,296.35081017123304,Continuing
14,54,197.8404462303588,194.20931438532583,76.36925313327677,296.35081017123304,Continuing
15,48,171.00469374345903,203.43061509468126,54.15589516768051,296.35081017123304,Continuing
16,69,110.69482106635698,128.84480509524516,123.95402598207593,296.35081017123304,Continuing
17,38,182.9546167355371,115.34985552017157,128.2684533736423,296.35081017123304,Continuing
18,35,207.09310351510177,140.85105254189352,140.21837636572036,296.35081017123304,Continuing
19,34,88.47667256854467,162.17274405424325,140.79158870418968,296.35081017123304,Continuing
20,61,201.80400290446065,170.6043963137251,109.36377366181412,296.35081017123304,Continuing
21,39,140.76871335709305,150.81021726654416,118.6164309465571,296.35081017123304,Continuing
22,37,152.72295816440803,157.92010392822598,113.32733033591597,296.35081017123304,Continuing
23,41,220.5104016857166,182.8792114363714,66.32439015800873,296.35081017123304,Continuing
24,27,141.45379911190125,87.00545719839705,164.35686314528505,296.35081017123304,Continuing
25,28,147.00005295683096,125.25609611971069,164.35686314528505,296.35081017123304,Continuing
26,49,242.91509227554656,201.75374371437,49.50570794225757,296.35081017123304,Continuing
27,45,224.5706110108938,228.67092629862876,63.13425894873424,296.35081017123304,Continuing
28,46,242.41091008794928,226.04254053842718,53.47387221422056,296.35081017123304,Continuing
29,57,296.35081017123304,200.2639348418765,71.91039853208753,296.35081017123304,Max Elastic Modulus reached
