Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,39.58562154046703,0.0,296.35081017123304,Continuing
2,1,71.68894182884907,70.14816634424224,42.15523421210432,296.35081017123304,Continuing
3,2,66.30151481091211,74.14097916800196,42.15523421210432,296.35081017123304,Continuing
4,19,56.88500845389184,68.64740284750273,42.15523421210432,296.35081017123304,Continuing
5,3,79.49162278991126,65.91658520806965,42.15523421210432,296.35081017123304,Continuing
6,8,242.7128680778461,75.87934074091324,15.439340941659026,296.35081017123304,Continuing
7,53,228.310761552046,181.2332025135603,185.82785962395428,296.35081017123304,Continuing
8,71,270.69323356331364,198.50087777570883,185.82785962395428,296.35081017123304,Continuing
9,9,233.7243724057668,212.38313367956545,167.67328827442304,296.35081017123304,Continuing
10,68,65.48719407925006,176.74480599303362,231.1076120228468,296.35081017123304,Continuing
11,72,189.441220061326,216.33988534458942,231.1076120228468,296.35081017123304,Continuing
12,40,162.77817832797786,222.44594631384015,204.39171875240152,296.35081017123304,Continuing
13,47,188.5569729101656,232.0160945867372,53.27164801652012,296.35081017123304,Continuing
14,70,172.0732296612731,189.95333479033542,107.91505523533579,296.35081017123304,Continuing
15,48,171.00469374345903,203.72378908025058,54.15589516768051,296.35081017123304,Continuing
16,69,110.69482106635698,148.4258375524058,149.8555985208592,296.35081017123304,Continuing
17,60,272.2240045816517,180.8140042874034,26.663041733348138,296.35081017123304,Continuing
18,58,211.5086541241532,240.2541915294019,101.21931083819265,296.35081017123304,Continuing
19,59,219.61643412334288,222.34625905348744,92.44317125483937,296.35081017123304,Continuing
20,44,159.30709474405634,205.4325852220467,101.21931083819265,296.35081017123304,Continuing
21,56,175.8319549576918,211.31257346342352,112.91690983759534,296.35081017123304,Continuing
22,61,201.80400290446065,187.33971118913337,112.91690983759534,296.35081017123304,Continuing
23,57,296.35081017123304,204.64991444345523,74.52963385761134,296.35081017123304,Max Elastic Modulus reached
