Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,47,188.5569729101656,49.3719603463546,163.72236547572828,296.35081017123304,Continuing
2,0,81.74085575257114,0.0,179.99492009275352,296.35081017123304,Continuing
3,19,56.88500845389184,82.49136616656033,127.338981851763,296.35081017123304,Continuing
4,53,228.310761552046,0.39062546646771634,114.35920555555825,296.35081017123304,Continuing
5,71,270.69323356331364,0.0017571374270278846,162.3392916144037,296.35081017123304,Continuing
6,42,179.2410423946837,76.83111039134229,181.47723708017935,296.35081017123304,Continuing
7,72,189.441220061326,163.17852132666746,80.95399283556439,296.35081017123304,Continuing
8,69,110.69482106635698,167.08582806482946,74.8340566502804,296.35081017123304,Continuing
9,58,211.5086541241532,162.1672377324436,63.70276963118193,296.35081017123304,Continuing
10,54,197.8404462303588,187.98306148427014,42.44900441351282,296.35081017123304,Continuing
11,59,219.61643412334288,169.2861187480064,66.78043848878598,296.35081017123304,Continuing
12,49,242.91509227554656,158.58561346477472,37.51067930590882,296.35081017123304,Continuing
13,41,220.5104016857166,162.7129928053456,59.363570069478286,296.35081017123304,Continuing
14,70,172.0732296612731,206.56107046174282,33.78247990163776,296.35081017123304,Continuing
15,8,242.7128680778461,171.49501897099498,45.258102167837386,296.35081017123304,Continuing
16,27,141.45379911190125,175.7538555048393,41.800770070993046,296.35081017123304,Continuing
17,6,204.17680289774336,156.93279557450182,43.50434769475037,296.35081017123304,Continuing
18,52,231.07458974395303,240.68449503141414,14.893574701342432,296.35081017123304,Continuing
19,9,233.7243724057668,240.25624682584385,13.446620677856137,296.35081017123304,Continuing
20,57,296.35081017123304,186.79808575907418,29.700537162838234,296.35081017123304,Max Elastic Modulus reached
