Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,228.31076155204602,0.0,296.35081017123304,Continuing
2,71,270.69323356331364,160.88860488428816,146.56990579947484,296.35081017123304,Continuing
3,68,65.48719407925006,204.88210743805342,188.95237781074252,296.35081017123304,Continuing
4,70,172.0732296612731,200.85461334457258,205.20603948406358,296.35081017123304,Continuing
5,47,188.5569729101656,206.3234274789516,188.95237781074252,296.35081017123304,Continuing
6,41,220.5104016857166,176.14609384466945,205.20603948406358,296.35081017123304,Continuing
7,8,242.7128680778461,184.33901074354947,188.95237781074252,296.35081017123304,Continuing
8,69,110.69482106635698,179.5177212876254,205.20603948406358,296.35081017123304,Continuing
9,72,189.441220061326,189.83080576161814,159.99841249695666,296.35081017123304,Continuing
10,40,162.77817832797786,191.01971944077445,132.01804701148913,296.35081017123304,Continuing
11,9,233.7243724057668,226.98390090026004,54.15589516768051,296.35081017123304,Continuing
12,45,224.5706110108938,206.15461713694168,61.65114274449368,296.35081017123304,Continuing
13,49,242.91509227554656,218.0926946531901,39.75378864188039,296.35081017123304,Continuing
14,46,242.41091008794928,226.22610571019098,54.35811936538096,296.35081017123304,Continuing
15,42,179.2410423946837,210.47278985600948,82.13626065314804,296.35081017123304,Continuing
16,52,231.07458974395303,233.2290803617029,18.344481264652757,296.35081017123304,Continuing
17,50,174.66437205644556,211.01470744606323,54.35811936538096,296.35081017123304,Continuing
18,48,171.00469374345903,197.2988673130892,68.04849602140055,296.35081017123304,Continuing
19,51,181.925661105008,180.74428890876868,67.74653803150372,296.35081017123304,Continuing
20,35,207.09310351510177,115.36955415744701,155.02320760646654,296.35081017123304,Continuing
21,6,204.17680289774336,152.3083409192215,151.98351665319564,296.35081017123304,Continuing
22,7,117.40631603510326,185.59222553537202,93.4819818313864,296.35081017123304,Continuing
23,34,88.47667256854467,156.52884189486338,141.60590943585171,296.35081017123304,Continuing
24,37,152.72295816440803,172.2266713613778,115.70013032919871,296.35081017123304,Continuing
25,17,106.8193434000782,136.27895187495423,168.00356647017148,296.35081017123304,Continuing
26,56,175.8319549576918,171.5267484570415,72.03490402622273,296.35081017123304,Continuing
27,28,147.00005295683096,149.59363587648792,141.60590943585171,296.35081017123304,Continuing
28,4,109.60733027971378,141.97910187224167,122.43594714517222,296.35081017123304,Continuing
29,61,201.80400290446065,174.48075565192266,51.45384473333533,296.35081017123304,Continuing
30,60,272.2240045816517,180.91001816789583,29.730773243187542,296.35081017123304,Continuing
31,58,211.5086541241532,235.15424162800136,97.55963252520613,296.35081017123304,Continuing
32,59,219.61643412334288,221.47248442535567,95.13920284235198,296.35081017123304,Continuing
33,44,159.30709474405634,191.19445235051367,97.55963252520613,296.35081017123304,Continuing
34,57,296.35081017123304,200.58299008204114,53.64638949560043,296.35081017123304,Max Elastic Modulus reached
