Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,82.68304,16.024187,296.35081017123304,Continuing
2,71,270.69323356331364,265.01337,16.924797,296.35081017123304,Continuing
3,53,228.310761552046,409.28186,77.629,296.35081017123304,Continuing
4,8,242.7128680778461,192.01534,23.180105,296.35081017123304,Continuing
5,9,233.7243724057668,250.22388,35.45578,296.35081017123304,Continuing
6,54,197.8404462303588,240.66756,42.316513,296.35081017123304,Continuing
7,58,211.5086541241532,207.27869,50.952335,296.35081017123304,Continuing
8,59,219.61643412334288,219.23175,37.927326,296.35081017123304,Continuing
9,55,168.33383829683325,186.74033,31.364202,296.35081017123304,Continuing
10,60,272.2240045816517,189.8897,27.267166,296.35081017123304,Continuing
11,57,296.35081017123304,200.09755,24.143057,296.35081017123304,Max Elastic Modulus reached
