Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,75.582466,12.972187,296.35081017123304,Continuing
2,71,270.69323356331364,852.431,64.061615,296.35081017123304,Continuing
3,53,228.310761552046,415.54306,77.23107,296.35081017123304,Continuing
4,8,242.7128680778461,199.83925,25.766085,296.35081017123304,Continuing
5,9,233.7243724057668,252.97766,37.17779,296.35081017123304,Continuing
6,58,211.5086541241532,251.22935,43.98224,296.35081017123304,Continuing
7,54,197.8404462303588,227.95488,48.667984,296.35081017123304,Continuing
8,59,219.61643412334288,187.51678,35.56688,296.35081017123304,Continuing
9,55,168.33383829683325,195.68668,32.257637,296.35081017123304,Continuing
10,60,272.2240045816517,194.27968,28.977236,296.35081017123304,Continuing
11,57,296.35081017123304,231.69855,28.27026,296.35081017123304,Max Elastic Modulus reached
