Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,80.864136,16.314047,296.35081017123304,Continuing
2,71,270.69323356331364,867.34,69.34613,296.35081017123304,Continuing
3,53,228.310761552046,386.66226,79.85246,296.35081017123304,Continuing
4,8,242.7128680778461,192.9691,24.929028,296.35081017123304,Continuing
5,58,211.5086541241532,226.7685,38.12809,296.35081017123304,Continuing
6,54,197.8404462303588,202.23564,39.886684,296.35081017123304,Continuing
7,9,233.7243724057668,240.42557,33.345284,296.35081017123304,Continuing
8,59,219.61643412334288,205.18872,33.158115,296.35081017123304,Continuing
9,60,272.2240045816517,200.26538,30.203709,296.35081017123304,Continuing
10,55,168.33383829683325,189.074,25.525467,296.35081017123304,Continuing
11,57,296.35081017123304,236.29544,27.077988,296.35081017123304,Max Elastic Modulus reached
