Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,384.90692,81.945854,296.35081017123304,Continuing
2,53,228.310761552046,203.85081,28.545633,296.35081017123304,Continuing
3,58,211.5086541241532,189.00966,15.182678,296.35081017123304,Continuing
4,59,219.61643412334288,219.50627,21.686031,296.35081017123304,Continuing
5,8,242.7128680778461,252.9328,47.091915,296.35081017123304,Continuing
6,9,233.7243724057668,228.12552,49.81996,296.35081017123304,Continuing
7,60,272.2240045816517,199.19975,22.64174,296.35081017123304,Continuing
8,52,231.07458974395303,246.62747,25.153027,296.35081017123304,Continuing
9,61,201.80400290446065,255.75464,25.66917,296.35081017123304,Continuing
10,2,66.30151481091211,210.63104,82.90848,296.35081017123304,Continuing
11,45,224.5706110108938,223.00603,24.820213,296.35081017123304,Continuing
12,46,242.41091008794928,224.8339,22.84783,296.35081017123304,Continuing
13,49,242.91509227554656,227.74547,23.236998,296.35081017123304,Continuing
14,55,168.33383829683325,198.0875,20.671629,296.35081017123304,Continuing
15,56,175.8319549576918,196.49583,20.420656,296.35081017123304,Continuing
16,57,296.35081017123304,173.88585,17.681463,296.35081017123304,Max Elastic Modulus reached
