Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,83.11863,15.152408,296.35081017123304,Continuing
2,71,270.69323356331364,266.23047,17.306292,296.35081017123304,Continuing
3,53,228.310761552046,400.24115,75.35644,296.35081017123304,Continuing
4,8,242.7128680778461,205.94135,25.471779,296.35081017123304,Continuing
5,9,233.7243724057668,232.98438,32.106625,296.35081017123304,Continuing
6,54,197.8404462303588,258.86224,44.196945,296.35081017123304,Continuing
7,58,211.5086541241532,214.66234,48.81157,296.35081017123304,Continuing
8,59,219.61643412334288,204.06953,36.26275,296.35081017123304,Continuing
9,60,272.2240045816517,186.81068,28.33318,296.35081017123304,Continuing
10,57,296.35081017123304,214.19003,25.246944,296.35081017123304,Max Elastic Modulus reached
