Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,470.588,91.88449,296.35081017123304,Continuing
2,53,228.310761552046,248.7873,15.029585,296.35081017123304,Continuing
3,59,219.61643412334288,199.50708,10.847131,296.35081017123304,Continuing
4,8,242.7128680778461,212.38179,26.5267,296.35081017123304,Continuing
5,9,233.7243724057668,239.93283,35.35711,296.35081017123304,Continuing
6,60,272.2240045816517,195.27513,19.088457,296.35081017123304,Continuing
7,61,201.80400290446065,281.43524,25.808788,296.35081017123304,Continuing
8,52,231.07458974395303,243.20102,23.674444,296.35081017123304,Continuing
9,2,66.30151481091211,232.91904,70.42881,296.35081017123304,Continuing
10,45,224.5706110108938,254.78087,23.579567,296.35081017123304,Continuing
11,46,242.41091008794928,222.80563,21.908966,296.35081017123304,Continuing
12,49,242.91509227554656,232.24312,22.950876,296.35081017123304,Continuing
13,56,175.8319549576918,192.83745,19.770243,296.35081017123304,Continuing
14,6,204.17680289774336,181.81091,22.728634,296.35081017123304,Continuing
15,7,117.40631603510326,188.79631,20.647032,296.35081017123304,Continuing
16,55,168.33383829683325,187.4967,19.878536,296.35081017123304,Continuing
17,43,178.97379271834268,158.58444,55.736595,296.35081017123304,Continuing
18,41,220.5104016857166,162.48685,32.290154,296.35081017123304,Continuing
19,42,179.2410423946837,163.18509,24.419662,296.35081017123304,Continuing
20,54,197.8404462303588,162.221,17.517834,296.35081017123304,Continuing
21,63,228.4671903908735,164.65688,18.0659,296.35081017123304,Continuing
22,62,277.3861208337041,193.21063,19.947985,296.35081017123304,Continuing
23,57,296.35081017123304,169.74347,18.374176,296.35081017123304,Max Elastic Modulus reached
