Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,384.2613,77.86368,296.35081017123304,Continuing
2,53,228.310761552046,211.32141,28.95369,296.35081017123304,Continuing
3,58,211.5086541241532,188.2155,14.383472,296.35081017123304,Continuing
4,8,242.7128680778461,207.71696,25.700813,296.35081017123304,Continuing
5,9,233.7243724057668,242.39407,33.95771,296.35081017123304,Continuing
6,0,81.74085575257114,180.56737,34.852814,296.35081017123304,Continuing
7,59,219.61643412334288,215.74297,25.60666,296.35081017123304,Continuing
8,60,272.2240045816517,190.93234,22.513247,296.35081017123304,Continuing
9,52,231.07458974395303,235.1508,26.003218,296.35081017123304,Continuing
10,61,201.80400290446065,264.4257,27.852808,296.35081017123304,Continuing
11,45,224.5706110108938,230.98055,25.325537,296.35081017123304,Continuing
12,46,242.41091008794928,216.51688,23.368813,296.35081017123304,Continuing
13,43,178.97379271834268,145.30968,39.98121,296.35081017123304,Continuing
14,49,242.91509227554656,235.3053,23.592304,296.35081017123304,Continuing
15,55,168.33383829683325,212.54904,23.457054,296.35081017123304,Continuing
16,6,204.17680289774336,191.86188,25.391993,296.35081017123304,Continuing
17,7,117.40631603510326,188.20004,23.060675,296.35081017123304,Continuing
18,56,175.8319549576918,205.70403,21.38945,296.35081017123304,Continuing
19,41,220.5104016857166,140.90634,28.823391,296.35081017123304,Continuing
20,42,179.2410423946837,178.30763,24.179825,296.35081017123304,Continuing
21,72,189.441220061326,119.74636,30.90428,296.35081017123304,Continuing
22,35,207.09310351510177,140.26093,29.314806,296.35081017123304,Continuing
23,18,74.82276309333224,181.476,50.36072,296.35081017123304,Continuing
24,70,172.0732296612731,161.52415,23.86231,296.35081017123304,Continuing
25,71,270.69323356331364,157.17253,22.038483,296.35081017123304,Continuing
26,54,197.8404462303588,159.7414,19.03937,296.35081017123304,Continuing
27,47,188.5569729101656,174.67543,19.217815,296.35081017123304,Continuing
28,40,162.77817832797786,166.62924,20.450495,296.35081017123304,Continuing
29,63,228.4671903908735,164.79001,17.34313,296.35081017123304,Continuing
30,62,277.3861208337041,183.99403,19.130455,296.35081017123304,Continuing
31,44,159.30709474405634,196.66336,20.014297,296.35081017123304,Continuing
32,50,174.66437205644556,182.47021,17.29351,296.35081017123304,Continuing
33,37,152.72295816440803,149.63988,20.360205,296.35081017123304,Continuing
34,51,181.925661105008,167.91054,16.648249,296.35081017123304,Continuing
35,57,296.35081017123304,154.27055,16.90718,296.35081017123304,Max Elastic Modulus reached
