Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,39.585606,3.8146973e-06,296.35081017123304,Continuing
2,10,95.58773206251,56.448154,20.651394,296.35081017123304,Continuing
3,24,98.05789122606568,83.46367,22.204134,296.35081017123304,Continuing
4,25,39.13465426900338,74.79255,25.594547,296.35081017123304,Continuing
5,27,141.45379911190125,71.60468,23.534306,296.35081017123304,Continuing
6,29,51.50598562924656,116.01955,34.50515,296.35081017123304,Continuing
7,53,228.310761552046,103.45431,34.19977,296.35081017123304,Continuing
8,45,224.5706110108938,209.17747,46.494083,296.35081017123304,Continuing
9,42,179.2410423946837,206.23299,40.059456,296.35081017123304,Continuing
10,57,296.35081017123304,197.78848,33.25124,296.35081017123304,Max Elastic Modulus reached
