Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,15,48.22854697312115,0.001405562326685936,39.58562066377061,296.35081017123304,Continuing
2,61,201.80400290446065,24.44159173999146,40.46720726156273,296.35081017123304,Continuing
3,72,189.441220061326,67.67838856685505,101.4508025475124,296.35081017123304,Continuing
4,53,228.310761552046,103.66623203971261,96.84984242850152,296.35081017123304,Continuing
5,71,270.69323356331364,129.97169922849562,98.1561060454025,296.35081017123304,Continuing
6,58,211.5086541241532,153.5133380352109,103.69369603572369,296.35081017123304,Continuing
7,59,219.61643412334288,163.15302706610984,95.85872512198145,296.35081017123304,Continuing
8,8,242.7128680778461,237.39674294891347,45.83470046133581,296.35081017123304,Continuing
9,9,233.7243724057668,208.66287583809685,98.48040948693288,296.35081017123304,Continuing
10,42,179.2410423946837,205.0042603504429,47.99242827084758,296.35081017123304,Continuing
11,52,231.07458974395303,190.83310919927612,42.998295031695804,296.35081017123304,Continuing
12,54,197.8404462303588,227.80752589399958,26.03324331052864,296.35081017123304,Continuing
13,0,81.74085575257114,161.8659557441174,43.541356410029195,296.35081017123304,Continuing
14,68,65.48719407925006,163.54290926618307,47.78571123814555,296.35081017123304,Continuing
15,47,188.5569729101656,238.81737857231792,30.61424600741723,296.35081017123304,Continuing
16,70,172.0732296612731,233.91917514492866,34.157541939681614,296.35081017123304,Continuing
17,49,242.91509227554656,219.76497168527578,35.62375291254315,296.35081017123304,Continuing
18,41,220.5104016857166,155.40329562454644,55.552108887917406,296.35081017123304,Continuing
19,6,204.17680289774336,179.0600286846402,42.37071953253575,296.35081017123304,Continuing
20,57,296.35081017123304,211.40461645442792,24.515582055399907,296.35081017123304,Max Elastic Modulus reached
