Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,85.578636,16.179745,296.35081017123304,Continuing
2,71,270.69323356331364,271.98914,16.54404,296.35081017123304,Continuing
3,53,228.310761552046,396.61575,79.70287,296.35081017123304,Continuing
4,8,242.7128680778461,200.76137,26.45934,296.35081017123304,Continuing
5,9,233.7243724057668,227.36015,34.35823,296.35081017123304,Continuing
6,58,211.5086541241532,246.005,45.82423,296.35081017123304,Continuing
7,54,197.8404462303588,232.51762,51.218155,296.35081017123304,Continuing
8,59,219.61643412334288,201.25436,35.356743,296.35081017123304,Continuing
9,55,168.33383829683325,202.22931,32.4549,296.35081017123304,Continuing
10,60,272.2240045816517,198.36284,29.486113,296.35081017123304,Continuing
11,57,296.35081017123304,218.49783,26.38722,296.35081017123304,Max Elastic Modulus reached
