Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,437.09448,84.353455,296.35081017123304,Continuing
2,53,228.310761552046,226.24808,31.459019,296.35081017123304,Continuing
3,58,211.5086541241532,175.88052,14.240764,296.35081017123304,Continuing
4,59,219.61643412334288,204.4697,20.337202,296.35081017123304,Continuing
5,8,242.7128680778461,259.8384,46.61139,296.35081017123304,Continuing
6,9,233.7243724057668,243.91035,48.640327,296.35081017123304,Continuing
7,60,272.2240045816517,207.27904,25.567799,296.35081017123304,Continuing
8,52,231.07458974395303,252.95497,29.143995,296.35081017123304,Continuing
9,61,201.80400290446065,261.42654,28.492363,296.35081017123304,Continuing
10,45,224.5706110108938,239.82373,25.284704,296.35081017123304,Continuing
11,2,66.30151481091211,220.5571,66.17734,296.35081017123304,Continuing
12,46,242.41091008794928,217.2624,24.424059,296.35081017123304,Continuing
13,49,242.91509227554656,233.97139,25.02805,296.35081017123304,Continuing
14,55,168.33383829683325,197.86574,21.941946,296.35081017123304,Continuing
15,56,175.8319549576918,199.49495,21.943775,296.35081017123304,Continuing
16,57,296.35081017123304,178.76207,19.688889,296.35081017123304,Max Elastic Modulus reached
