Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,79.424355,15.235391,296.35081017123304,Continuing
2,71,270.69323356331364,260.14868,16.504927,296.35081017123304,Continuing
3,53,228.310761552046,369.45422,79.97118,296.35081017123304,Continuing
4,8,242.7128680778461,217.33597,27.426037,296.35081017123304,Continuing
5,58,211.5086541241532,231.34325,41.606953,296.35081017123304,Continuing
6,54,197.8404462303588,207.19603,41.735855,296.35081017123304,Continuing
7,9,233.7243724057668,229.0645,31.35239,296.35081017123304,Continuing
8,59,219.61643412334288,197.92665,33.563114,296.35081017123304,Continuing
9,55,168.33383829683325,188.61841,29.64547,296.35081017123304,Continuing
10,60,272.2240045816517,185.40569,27.085598,296.35081017123304,Continuing
11,57,296.35081017123304,221.07188,27.217083,296.35081017123304,Max Elastic Modulus reached
