Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,404.76807,80.01932,296.35081017123304,Continuing
2,53,228.310761552046,214.19894,30.633745,296.35081017123304,Continuing
3,58,211.5086541241532,179.57893,14.911396,296.35081017123304,Continuing
4,59,219.61643412334288,215.3145,20.301607,296.35081017123304,Continuing
5,8,242.7128680778461,248.99275,43.983604,296.35081017123304,Continuing
6,9,233.7243724057668,237.89651,48.206676,296.35081017123304,Continuing
7,60,272.2240045816517,205.59962,24.458939,296.35081017123304,Continuing
8,52,231.07458974395303,252.88226,27.48482,296.35081017123304,Continuing
9,61,201.80400290446065,275.7333,29.315016,296.35081017123304,Continuing
10,45,224.5706110108938,219.41638,23.264109,296.35081017123304,Continuing
11,2,66.30151481091211,221.64432,69.904976,296.35081017123304,Continuing
12,46,242.41091008794928,225.75705,24.407852,296.35081017123304,Continuing
13,49,242.91509227554656,223.81654,24.192162,296.35081017123304,Continuing
14,55,168.33383829683325,189.12344,20.80101,296.35081017123304,Continuing
15,56,175.8319549576918,195.5609,21.819046,296.35081017123304,Continuing
16,62,277.3861208337041,173.81807,18.722925,296.35081017123304,Continuing
17,44,159.30709474405634,188.23907,19.281906,296.35081017123304,Continuing
18,50,174.66437205644556,175.67381,18.179026,296.35081017123304,Continuing
19,51,181.925661105008,195.13083,19.692972,296.35081017123304,Continuing
20,6,204.17680289774336,183.70422,26.134087,296.35081017123304,Continuing
21,7,117.40631603510326,194.92973,25.247938,296.35081017123304,Continuing
22,43,178.97379271834268,191.41022,68.46004,296.35081017123304,Continuing
23,63,228.4671903908735,207.05034,22.922606,296.35081017123304,Continuing
24,54,197.8404462303588,172.20457,21.213434,296.35081017123304,Continuing
25,47,188.5569729101656,169.43408,18.444315,296.35081017123304,Continuing
26,42,179.2410423946837,164.70714,27.211287,296.35081017123304,Continuing
27,57,296.35081017123304,154.84476,17.6686,296.35081017123304,Max Elastic Modulus reached
