Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,42.73624036981699,0.0,296.35081017123304,Continuing
2,1,71.68894182884907,72.37974806070982,39.0046153827544,296.35081017123304,Continuing
3,2,66.30151481091211,72.58247742383239,39.0046153827544,296.35081017123304,Continuing
4,8,242.7128680778461,72.37499752910054,39.0046153827544,296.35081017123304,Continuing
5,9,233.7243724057668,184.3512442542691,199.97662770802938,296.35081017123304,Continuing
6,71,270.69323356331364,221.76203338225784,199.97662770802938,296.35081017123304,Continuing
7,53,228.310761552046,239.6235415933843,36.968861157546854,296.35081017123304,Continuing
8,47,188.5569729101656,159.89681142167305,199.97662770802938,296.35081017123304,Continuing
9,70,172.0732296612731,178.33292264044132,227.9569931934969,296.35081017123304,Continuing
10,48,171.00469374345903,195.10240907539009,160.972012325275,296.35081017123304,Continuing
11,6,204.17680289774336,175.28092701390378,171.9171054308943,296.35081017123304,Continuing
12,7,117.40631603510326,192.2586156123445,33.17210915428436,296.35081017123304,Continuing
13,61,201.80400290446065,190.17929733014023,33.17210915428436,296.35081017123304,Continuing
14,54,197.8404462303588,184.75608904170247,67.2139264983474,296.35081017123304,Continuing
15,55,168.33383829683325,193.3336977946224,26.835752486899764,296.35081017123304,Continuing
16,56,175.8319549576918,179.48565609127252,86.7704868626401,296.35081017123304,Continuing
17,40,162.77817832797786,190.51976584341602,33.17210915428433,296.35081017123304,Continuing
18,37,152.72295816440803,178.19973453188388,86.7704868626401,296.35081017123304,Continuing
19,57,296.35081017123304,179.8308594056065,33.470164607627396,296.35081017123304,Max Elastic Modulus reached
