Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,76.65732,14.977641,296.35081017123304,Continuing
2,71,270.69323356331364,834.05005,63.60785,296.35081017123304,Continuing
3,53,228.310761552046,381.24493,78.33547,296.35081017123304,Continuing
4,8,242.7128680778461,220.09947,28.349537,296.35081017123304,Continuing
5,9,233.7243724057668,258.216,38.10128,296.35081017123304,Continuing
6,54,197.8404462303588,245.97134,44.812782,296.35081017123304,Continuing
7,58,211.5086541241532,209.61935,52.398376,296.35081017123304,Continuing
8,59,219.61643412334288,217.02129,38.61913,296.35081017123304,Continuing
9,60,272.2240045816517,194.56355,32.683544,296.35081017123304,Continuing
10,57,296.35081017123304,219.31795,26.696835,296.35081017123304,Max Elastic Modulus reached
