Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,15,48.22854697312115,0.001405562326685936,39.58562066377061,296.35081017123304,Continuing
2,23,53.46447392343188,44.90768879758784,27.333283804719812,296.35081017123304,Continuing
3,72,189.441220061326,46.67223699293538,8.490390438226841,296.35081017123304,Continuing
4,70,172.0732296612731,67.26564457655545,78.32882727500507,296.35081017123304,Continuing
5,69,110.69482106635698,89.77776950432565,79.93734537250454,296.35081017123304,Continuing
6,61,201.80400290446065,116.66708045488167,89.61087193452727,296.35081017123304,Continuing
7,60,272.2240045816517,193.85836991919814,47.733742573792185,296.35081017123304,Continuing
8,58,211.5086541241532,244.02191181626222,24.64691413164749,296.35081017123304,Continuing
9,59,219.61643412334288,138.90604294206878,88.4696505256491,296.35081017123304,Continuing
10,53,228.310761552046,147.36659105348912,86.6999479736903,296.35081017123304,Continuing
11,52,231.07458974395303,203.33432211256513,47.95313073271358,296.35081017123304,Continuing
12,45,224.5706110108938,223.7028393438586,26.78724932113569,296.35081017123304,Continuing
13,46,242.41091008794928,224.17884020257588,22.02946607177811,296.35081017123304,Continuing
14,49,242.91509227554656,229.29852783971273,20.080025592333623,296.35081017123304,Continuing
15,55,168.33383829683325,208.59261882395094,32.99288566798772,296.35081017123304,Continuing
16,57,296.35081017123304,200.11814421738927,24.865624599991314,296.35081017123304,Max Elastic Modulus reached
