Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,39.58562154046703,0.0,296.35081017123304,Continuing
2,1,71.68894182884907,70.14816634424224,42.15523421210432,296.35081017123304,Continuing
3,2,66.30151481091211,74.14097916800196,42.15523421210432,296.35081017123304,Continuing
4,19,56.88500845389184,68.64740284750273,42.15523421210432,296.35081017123304,Continuing
5,3,79.49162278991126,65.91658520806965,42.15523421210432,296.35081017123304,Continuing
6,47,188.5569729101656,62.1629633873303,42.15523421210432,296.35081017123304,Continuing
7,38,182.9546167355371,141.63866097760885,148.97135136969882,296.35081017123304,Continuing
8,43,178.97379271834268,167.2631492184026,148.97135136969877,296.35081017123304,Continuing
9,37,152.72295816440803,176.20004588312077,122.25545809925349,296.35081017123304,Continuing
10,68,65.48719407925006,163.23787805634356,148.97135136969877,296.35081017123304,Continuing
11,36,120.1628705347832,164.68132845203385,143.36899519507028,296.35081017123304,Continuing
12,35,207.09310351510177,131.05115253765527,126.06960828164524,296.35081017123304,Continuing
13,34,88.47667256854467,165.10862821865175,140.79158870418968,296.35081017123304,Continuing
14,63,228.4671903908735,173.02091310511997,118.6164309465571,296.35081017123304,Continuing
15,39,140.76871335709305,187.2648110830056,139.99051782232883,296.35081017123304,Continuing
16,61,201.80400290446065,170.98482272804185,139.99051782232883,296.35081017123304,Continuing
17,40,162.77817832797786,179.8086629080013,139.99051782232883,296.35081017123304,Continuing
18,6,204.17680289774336,156.80210616436574,113.32733033591597,296.35081017123304,Continuing
19,42,179.2410423946837,185.92249926721234,87.69847703378045,296.35081017123304,Continuing
20,41,220.5104016857166,185.53285067144176,87.69847703378045,296.35081017123304,Continuing
21,28,147.00005295683096,107.11554890602605,167.50748197463497,296.35081017123304,Continuing
22,18,74.82276309333224,101.36819898385635,167.50748197463497,296.35081017123304,Continuing
23,7,117.40631603510326,188.25533102816658,79.74168832862355,296.35081017123304,Continuing
24,8,242.7128680778461,179.79016971705326,111.06087435577024,296.35081017123304,Continuing
25,9,233.7243724057668,220.291826508781,125.30655204274285,296.35081017123304,Continuing
26,71,270.69323356331364,220.76608548194716,63.47182568316242,296.35081017123304,Continuing
27,53,228.310761552046,237.7336869655802,82.13626065314804,296.35081017123304,Continuing
28,70,172.0732296612731,217.0354195135103,91.71944084497096,296.35081017123304,Continuing
29,27,141.45379911190125,125.85567953878774,150.20809506120992,296.35081017123304,Continuing
30,69,110.69482106635698,148.4668824265333,141.60590943585171,296.35081017123304,Continuing
31,72,189.441220061326,172.56980803325064,117.77236932451652,296.35081017123304,Continuing
32,62,277.3861208337041,206.18921839963886,56.393960729600394,296.35081017123304,Continuing
33,56,175.8319549576918,242.69561590659322,94.43150409816704,296.35081017123304,Continuing
34,52,231.07458974395303,220.64326775321115,98.41232811536145,296.35081017123304,Continuing
35,49,242.91509227554656,223.8883473567743,98.14507843902044,296.35081017123304,Continuing
36,44,159.30709474405634,211.95674287091506,105.31289117243102,296.35081017123304,Continuing
37,45,224.5706110108938,233.61843886981254,83.60799753149021,296.35081017123304,Continuing
38,50,174.66437205644556,207.05717430377956,83.60799753149021,296.35081017123304,Continuing
39,48,171.00469374345903,201.1470832860934,68.04849602140055,296.35081017123304,Continuing
40,51,181.925661105008,178.9496125510972,77.71305940813929,296.35081017123304,Continuing
41,31,119.79704241922371,110.27274090725768,147.29179444385153,296.35081017123304,Continuing
42,4,109.60733027971378,115.49904106029545,137.87528808683123,296.35081017123304,Continuing
43,46,242.41091008794928,226.4590913404469,18.344481264652757,296.35081017123304,Continuing
44,32,106.70108583654164,108.13633106650897,126.06960828164524,296.35081017123304,Continuing
45,60,272.2240045816517,173.22855331169023,42.4969081604043,296.35081017123304,Continuing
46,58,211.5086541241532,229.25976758186656,97.55963252520613,296.35081017123304,Continuing
47,59,219.61643412334288,217.43001232759806,95.16945821338766,296.35081017123304,Continuing
48,54,197.8404462303588,198.39238449658956,97.55963252520613,296.35081017123304,Continuing
49,57,296.35081017123304,207.09018831006858,67.77174714088355,296.35081017123304,Max Elastic Modulus reached
