Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,171.0047,4.5776367e-05,296.35081017123304,Continuing
2,10,95.58773206251,144.225,40.905487,296.35081017123304,Continuing
3,42,179.2410423946837,152.94511,32.81788,296.35081017123304,Continuing
4,43,178.97379271834268,175.07887,15.074789,296.35081017123304,Continuing
5,8,242.7128680778461,137.92215,40.15699,296.35081017123304,Continuing
6,9,233.7243724057668,203.06902,57.526867,296.35081017123304,Continuing
7,53,228.310761552046,210.99606,31.773678,296.35081017123304,Continuing
8,71,270.69323356331364,217.91254,22.970562,296.35081017123304,Continuing
9,70,172.0732296612731,200.19606,27.019419,296.35081017123304,Continuing
10,68,65.48719407925006,177.12054,38.300632,296.35081017123304,Continuing
11,57,296.35081017123304,182.92557,22.477894,296.35081017123304,Max Elastic Modulus reached
