Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,596.56036,117.42384,296.35081017123304,Continuing
2,58,211.5086541241532,196.02844,8.754861,296.35081017123304,Continuing
3,59,219.61643412334288,227.40053,13.358909,296.35081017123304,Continuing
4,60,272.2240045816517,212.84065,15.292821,296.35081017123304,Continuing
5,6,204.17680289774336,364.8364,63.298584,296.35081017123304,Continuing
6,52,231.07458974395303,203.15282,22.388693,296.35081017123304,Continuing
7,45,224.5706110108938,229.73438,22.267214,296.35081017123304,Continuing
8,61,201.80400290446065,237.3938,22.96479,296.35081017123304,Continuing
9,46,242.41091008794928,212.54413,21.140625,296.35081017123304,Continuing
10,49,242.91509227554656,208.41841,21.115133,296.35081017123304,Continuing
11,7,117.40631603510326,197.40115,48.217167,296.35081017123304,Continuing
12,56,175.8319549576918,172.79831,20.025215,296.35081017123304,Continuing
13,41,220.5104016857166,161.089,23.280542,296.35081017123304,Continuing
14,35,207.09310351510177,158.37662,21.932966,296.35081017123304,Continuing
15,18,74.82276309333224,197.76534,27.550058,296.35081017123304,Continuing
16,62,277.3861208337041,134.58008,15.723704,296.35081017123304,Continuing
17,54,197.8404462303588,215.5721,23.546257,296.35081017123304,Continuing
18,55,168.33383829683325,212.52301,24.657398,296.35081017123304,Continuing
19,63,228.4671903908735,217.40762,23.117306,296.35081017123304,Continuing
20,37,152.72295816440803,219.31801,22.695898,296.35081017123304,Continuing
21,43,178.97379271834268,210.8183,39.69082,296.35081017123304,Continuing
22,40,162.77817832797786,187.0391,20.086739,296.35081017123304,Continuing
23,44,159.30709474405634,166.6073,18.339287,296.35081017123304,Continuing
24,70,172.0732296612731,163.89665,28.483814,296.35081017123304,Continuing
25,72,189.441220061326,147.81587,29.891987,296.35081017123304,Continuing
26,42,179.2410423946837,144.37253,22.42436,296.35081017123304,Continuing
27,38,182.9546167355371,140.0406,15.254527,296.35081017123304,Continuing
28,57,296.35081017123304,126.425804,16.017817,296.35081017123304,Max Elastic Modulus reached
