Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,211.50864,3.0517578e-05,296.35081017123304,Continuing
2,10,95.58773206251,176.90346,57.385212,296.35081017123304,Continuing
3,42,179.2410423946837,164.67801,57.40569,296.35081017123304,Continuing
4,8,242.7128680778461,171.46358,43.912525,296.35081017123304,Continuing
5,9,233.7243724057668,223.87958,28.211866,296.35081017123304,Continuing
6,71,270.69323356331364,225.08096,19.306515,296.35081017123304,Continuing
7,70,172.0732296612731,231.79732,21.579262,296.35081017123304,Continuing
8,72,189.441220061326,195.19043,30.137663,296.35081017123304,Continuing
9,68,65.48719407925006,166.7453,48.756874,296.35081017123304,Continuing
10,53,228.310761552046,231.56612,16.019508,296.35081017123304,Continuing
11,56,175.8319549576918,195.77878,17.630392,296.35081017123304,Continuing
12,54,197.8404462303588,205.3338,13.350115,296.35081017123304,Continuing
13,57,296.35081017123304,204.38655,12.625174,296.35081017123304,Max Elastic Modulus reached
