Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,591.8596,112.44776,296.35081017123304,Continuing
2,58,211.5086541241532,192.69537,8.562554,296.35081017123304,Continuing
3,59,219.61643412334288,216.44301,12.097489,296.35081017123304,Continuing
4,8,242.7128680778461,215.79338,28.944637,296.35081017123304,Continuing
5,9,233.7243724057668,225.14143,33.02359,296.35081017123304,Continuing
6,60,272.2240045816517,213.29135,21.59011,296.35081017123304,Continuing
7,61,201.80400290446065,309.76318,28.271013,296.35081017123304,Continuing
8,52,231.07458974395303,253.95546,24.219442,296.35081017123304,Continuing
9,2,66.30151481091211,240.95575,61.468216,296.35081017123304,Continuing
10,45,224.5706110108938,222.72208,23.484562,296.35081017123304,Continuing
11,46,242.41091008794928,226.8558,23.10611,296.35081017123304,Continuing
12,49,242.91509227554656,237.59053,23.748201,296.35081017123304,Continuing
13,56,175.8319549576918,177.02669,18.820915,296.35081017123304,Continuing
14,6,204.17680289774336,187.7456,24.439888,296.35081017123304,Continuing
15,7,117.40631603510326,198.86665,23.73841,296.35081017123304,Continuing
16,43,178.97379271834268,157.92986,52.50038,296.35081017123304,Continuing
17,55,168.33383829683325,185.26875,20.07238,296.35081017123304,Continuing
18,41,220.5104016857166,160.1239,31.598415,296.35081017123304,Continuing
19,42,179.2410423946837,172.5608,24.604807,296.35081017123304,Continuing
20,54,197.8404462303588,164.37291,19.160006,296.35081017123304,Continuing
21,63,228.4671903908735,163.06981,17.24725,296.35081017123304,Continuing
22,62,277.3861208337041,185.47331,20.23061,296.35081017123304,Continuing
23,44,159.30709474405634,189.27406,19.68266,296.35081017123304,Continuing
24,40,162.77817832797786,165.81885,23.484442,296.35081017123304,Continuing
25,70,172.0732296612731,151.06711,37.686924,296.35081017123304,Continuing
26,57,296.35081017123304,168.24525,19.1354,296.35081017123304,Max Elastic Modulus reached
