Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,78.15264,13.752181,296.35081017123304,Continuing
2,71,270.69323356331364,857.0244,67.13131,296.35081017123304,Continuing
3,53,228.310761552046,372.28528,72.8726,296.35081017123304,Continuing
4,8,242.7128680778461,209.79828,27.325897,296.35081017123304,Continuing
5,9,233.7243724057668,242.18668,36.313435,296.35081017123304,Continuing
6,54,197.8404462303588,234.06631,41.158493,296.35081017123304,Continuing
7,58,211.5086541241532,215.1231,52.195686,296.35081017123304,Continuing
8,59,219.61643412334288,196.44296,34.58726,296.35081017123304,Continuing
9,60,272.2240045816517,193.14827,31.982027,296.35081017123304,Continuing
10,57,296.35081017123304,209.13853,25.406244,296.35081017123304,Max Elastic Modulus reached
