Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,228.31076155204602,0.0,296.35081017123304,Continuing
2,71,270.69323356331364,160.88860488428816,146.56990579947484,296.35081017123304,Continuing
3,68,65.48719407925006,204.88210743805342,188.95237781074252,296.35081017123304,Continuing
4,70,172.0732296612731,200.85461334457258,205.20603948406358,296.35081017123304,Continuing
5,47,188.5569729101656,206.3234274789516,188.95237781074252,296.35081017123304,Continuing
6,41,220.5104016857166,176.14609384466945,205.20603948406358,296.35081017123304,Continuing
7,69,110.69482106635698,175.47466641366967,205.20603948406358,296.35081017123304,Continuing
8,8,242.7128680778461,198.7046360824631,188.95237781074252,296.35081017123304,Continuing
9,72,189.441220061326,190.7160378967568,159.99841249695666,296.35081017123304,Continuing
10,6,204.17680289774336,133.75102228965926,177.22567399859605,296.35081017123304,Continuing
11,39,140.76871335709305,165.7604398093066,155.02320760646654,296.35081017123304,Continuing
12,35,207.09310351510177,115.58827188143931,155.02320760646654,296.35081017123304,Continuing
13,34,88.47667256854467,152.50156765243094,141.60590943585171,296.35081017123304,Continuing
14,40,162.77817832797786,173.7356530891317,132.03372911717193,296.35081017123304,Continuing
15,18,74.82276309333224,135.47750791472427,141.60590943585171,296.35081017123304,Continuing
16,28,147.00005295683096,126.43595030812367,141.60590943585171,296.35081017123304,Continuing
17,4,109.60733027971378,131.47203205312712,138.6896088184933,296.35081017123304,Continuing
18,7,117.40631603510326,170.0460787280022,115.70013032919869,296.35081017123304,Continuing
19,37,152.72295816440803,169.911085993096,115.70013032919869,296.35081017123304,Continuing
20,27,141.45379911190125,113.3715786726682,141.60590943585171,296.35081017123304,Continuing
21,36,120.1628705347832,127.98294757307123,118.61643094655712,296.35081017123304,Continuing
22,2,66.30151481091211,104.00923673668802,129.35403980441112,296.35081017123304,Continuing
23,42,179.2410423946837,187.69959197867215,87.54204819495294,296.35081017123304,Continuing
24,9,233.7243724057668,224.56092929733927,63.47182568316242,296.35081017123304,Continuing
25,48,171.00469374345903,201.71233503878074,63.47182568316242,296.35081017123304,Continuing
26,52,231.07458974395303,201.1226772134707,57.30606780858696,296.35081017123304,Continuing
27,45,224.5706110108938,220.51337688423217,54.2191362782585,296.35081017123304,Continuing
28,38,182.9546167355371,137.6096388745,86.7704868626401,296.35081017123304,Continuing
29,32,106.70108583654164,111.94668181536728,117.46742265628703,296.35081017123304,Continuing
30,57,296.35081017123304,187.1147596887535,60.069896000494,296.35081017123304,Max Elastic Modulus reached
