Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,211.50864,3.0517578e-05,296.35081017123304,Continuing
2,10,95.58773206251,176.90346,57.385212,296.35081017123304,Continuing
3,8,242.7128680778461,149.232,62.30983,296.35081017123304,Continuing
4,9,233.7243724057668,226.51328,40.572075,296.35081017123304,Continuing
5,71,270.69323356331364,229.0834,13.020038,296.35081017123304,Continuing
6,53,228.310761552046,231.63676,28.519129,296.35081017123304,Continuing
7,70,172.0732296612731,245.06743,21.007193,296.35081017123304,Continuing
8,72,189.441220061326,200.05098,36.600132,296.35081017123304,Continuing
9,68,65.48719407925006,168.29759,44.098557,296.35081017123304,Continuing
10,42,179.2410423946837,206.26195,20.698484,296.35081017123304,Continuing
11,56,175.8319549576918,189.08627,20.227127,296.35081017123304,Continuing
12,47,188.5569729101656,203.36803,17.143679,296.35081017123304,Continuing
13,59,219.61643412334288,204.7035,14.761369,296.35081017123304,Continuing
14,48,171.00469374345903,198.42552,13.633358,296.35081017123304,Continuing
15,57,296.35081017123304,206.22159,13.957811,296.35081017123304,Max Elastic Modulus reached
