Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.007820,-374.707520,-0.009934,-0.005350,-0.135886,-0.034786,-0.001772,-1.358861,-374.707520,-0.135669,0.000000
0.120000,-0.005585,-374.752014,-0.009960,-0.005350,-0.135886,-0.024842,-0.001266,-1.358861,-374.752014,-0.135669,0.000000
0.130000,-0.005211,-374.752014,-0.009968,-0.005350,-0.135886,-0.023179,-0.001181,-1.358861,-374.752014,-0.135669,0.000000
0.140000,-0.002983,-374.796509,-0.009964,-0.005350,-0.135886,-0.013269,-0.000676,-1.358861,-374.796509,-0.135669,0.000000
0.150000,0.001114,-374.707520,-0.009968,-0.005350,-0.135886,0.004955,0.000252,-1.358861,-374.707520,-0.135669,0.000000
0.160000,0.009308,-374.663055,-0.009960,-0.005350,-0.135886,0.041403,0.002109,-1.358861,-374.663055,-0.135669,0.000000
0.170000,0.007072,-374.707520,-0.009968,-0.005350,-0.135886,0.031460,0.001603,-1.358861,-374.707520,-0.135669,0.000000
0.180000,0.002609,-374.707520,-0.009938,-0.005350,-0.135886,0.011607,0.000591,-1.358861,-374.707520,-0.135669,0.000000
0.190000,-0.004471,-374.796509,-0.009947,-0.005350,-0.135886,-0.019887,-0.001013,-1.358861,-374.796509,-0.135669,0.000000
0.200000,-0.008194,-374.752014,-0.009960,-0.005350,-0.135886,-0.036449,-0.001857,-1.358861,-374.752014,-0.135669,0.000000
0.210000,0.007072,-374.796509,-0.009929,-0.005350,-0.135886,0.031460,0.001603,-1.358861,-374.796509,-0.135669,0.000000
0.220000,0.003349,-374.752014,-0.009938,-0.005350,-0.135886,0.014898,0.000759,-1.358861,-374.752014,-0.135669,0.000000
0.230000,-0.004845,-374.752014,-0.009938,-0.005350,-0.135886,-0.021550,-0.001098,-1.358861,-374.752014,-0.135669,0.000000
0.240000,-0.012665,-374.707520,-0.009951,-0.005350,-0.135886,-0.056336,-0.002870,-1.358861,-374.707520,-0.135669,0.000000
0.250000,-0.001862,-374.707520,-0.009934,-0.005350,-0.135886,-0.008281,-0.000422,-1.358861,-374.707520,-0.135669,0.000000
0.260000,0.002975,-374.752014,-0.009934,-0.005350,-0.135886,0.013236,0.000674,-1.358861,-374.752014,-0.135669,0.000000
0.270000,-0.004097,-374.707520,-0.009929,-0.005350,-0.135886,-0.018224,-0.000928,-1.358861,-374.707520,-0.135669,0.000000
0.280000,-0.002609,-374.707520,-0.009951,-0.005350,-0.135886,-0.011607,-0.000591,-1.358861,-374.707520,-0.135669,0.000000
0.290000,0.004097,-374.752014,-0.009964,-0.005350,-0.135886,0.018224,0.000928,-1.358861,-374.752014,-0.135669,0.000000
0.300000,0.006332,-374.707520,-0.009938,-0.005350,-0.135886,0.028168,0.001435,-1.358861,-374.707520,-0.135669,0.000000
0.310000,-0.000000,-374.752014,-0.009960,-0.005350,-0.135886,-0.000000,-0.000000,-1.358861,-374.752014,-0.135669,0.000000
0.320000,-0.010056,-374.796509,-0.009934,-0.005350,-0.135886,-0.044729,-0.002279,-1.358861,-374.796509,-0.135669,0.000000
0.330000,-0.011543,-374.796509,-0.009916,-0.005350,-0.135886,-0.051347,-0.002616,-1.358861,-374.796509,-0.135669,0.000000
0.340000,-0.000374,-374.752014,-0.009964,-0.005350,-0.135886,-0.001663,-0.000085,-1.358861,-374.752014,-0.135669,0.000000
0.350000,0.009682,-374.707520,-0.009968,-0.005350,-0.135886,0.043066,0.002194,-1.358861,-374.707520,-0.135669,0.000000
0.360000,0.006332,-374.752014,-0.009938,-0.005350,-0.135886,0.028168,0.001435,-1.358861,-374.752014,-0.135669,0.000000
0.370000,-0.001122,-374.840973,-0.009929,-0.005350,-0.135886,-0.004989,-0.000254,-1.358861,-374.840973,-0.135669,0.000000
0.380000,-0.006332,-374.752014,-0.009964,-0.005350,-0.135886,-0.028168,-0.001435,-1.358861,-374.752014,-0.135669,0.000000
0.390000,-0.000748,-374.796509,-0.009955,-0.005350,-0.135886,-0.003326,-0.000169,-1.358861,-374.796509,-0.135669,0.000000
0.400000,-0.003349,-374.796509,-0.009947,-0.005350,-0.135886,-0.014898,-0.000759,-1.358861,-374.796509,-0.135669,0.000000
0.410000,-0.002609,-374.707520,-0.009929,-0.005350,-0.135886,-0.011607,-0.000591,-1.358861,-374.707520,-0.135583,0.000000
