Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,0.002235,-335.208435,-0.009477,-0.005034,-0.127872,0.009944,0.000507,-1.278719,-335.208435,-0.127699,0.000000
0.120000,-0.005211,-335.163971,-0.009520,-0.005034,-0.127872,-0.023179,-0.001181,-1.278719,-335.163971,-0.127699,0.000000
0.130000,-0.014153,-335.208435,-0.009490,-0.005034,-0.127872,-0.062954,-0.003207,-1.278719,-335.208435,-0.127699,0.000000
0.140000,-0.009682,-335.208435,-0.009477,-0.005034,-0.127872,-0.043066,-0.002194,-1.278719,-335.208435,-0.127699,0.000000
0.150000,-0.017128,-335.163971,-0.009477,-0.005034,-0.127872,-0.076189,-0.003881,-1.278719,-335.163971,-0.127699,0.000000
0.160000,-0.003349,-335.208435,-0.009498,-0.005034,-0.127872,-0.014898,-0.000759,-1.278719,-335.208435,-0.127699,0.000000
0.170000,0.002609,-335.252930,-0.009511,-0.005034,-0.127872,0.011607,0.000591,-1.278719,-335.252930,-0.127699,0.000000
0.180000,-0.004845,-335.163971,-0.009494,-0.005034,-0.127872,-0.021550,-0.001098,-1.278719,-335.163971,-0.127699,0.000000
0.190000,-0.024208,-335.252930,-0.009503,-0.005034,-0.127872,-0.107683,-0.005486,-1.278719,-335.252930,-0.127699,0.000000
0.200000,-0.016754,-335.163971,-0.009485,-0.005034,-0.127872,-0.074526,-0.003797,-1.278719,-335.163971,-0.127699,0.000000
0.210000,-0.005211,-335.208435,-0.009485,-0.005034,-0.127872,-0.023179,-0.001181,-1.278719,-335.208435,-0.127699,0.000000
0.220000,-0.004845,-335.252930,-0.009459,-0.005034,-0.127872,-0.021550,-0.001098,-1.278719,-335.252930,-0.127699,0.000000
0.230000,0.003349,-335.208435,-0.009490,-0.005034,-0.127872,0.014898,0.000759,-1.278719,-335.208435,-0.127699,0.000000
0.240000,0.000740,-335.208435,-0.009485,-0.005034,-0.127872,0.003292,0.000168,-1.278719,-335.208435,-0.127699,0.000000
0.250000,-0.002609,-335.163971,-0.009494,-0.005034,-0.127872,-0.011607,-0.000591,-1.278719,-335.163971,-0.127699,0.000000
0.260000,-0.002609,-335.208435,-0.009485,-0.005034,-0.127872,-0.011607,-0.000591,-1.278719,-335.208435,-0.127699,0.000000
0.270000,-0.005959,-335.252930,-0.009498,-0.005034,-0.127872,-0.026505,-0.001350,-1.278719,-335.252930,-0.127699,0.000000
0.280000,-0.007072,-335.252930,-0.009494,-0.005034,-0.127872,-0.031460,-0.001603,-1.278719,-335.252930,-0.127699,0.000000
0.290000,-0.000748,-335.208435,-0.009481,-0.005034,-0.127872,-0.003326,-0.000169,-1.278719,-335.208435,-0.127699,0.000000
0.300000,-0.011169,-335.252930,-0.009490,-0.005034,-0.127872,-0.049684,-0.002531,-1.278719,-335.252930,-0.127699,0.000000
0.310000,-0.005211,-335.208435,-0.009498,-0.005034,-0.127872,-0.023179,-0.001181,-1.278719,-335.208435,-0.127699,0.000000
0.320000,-0.005959,-335.208435,-0.009455,-0.005034,-0.127872,-0.026505,-0.001350,-1.278719,-335.208435,-0.127699,0.000000
0.330000,-0.008194,-335.208435,-0.009498,-0.005034,-0.127872,-0.036449,-0.001857,-1.278719,-335.208435,-0.127699,0.000000
0.340000,-0.010803,-335.252930,-0.009472,-0.005034,-0.127872,-0.048055,-0.002448,-1.278719,-335.252930,-0.127699,0.000000
0.350000,-0.003723,-335.208435,-0.009503,-0.005034,-0.127872,-0.016561,-0.000844,-1.278719,-335.208435,-0.127699,0.000000
0.360000,-0.001122,-335.208435,-0.009481,-0.005034,-0.127872,-0.004989,-0.000254,-1.278719,-335.208435,-0.127699,0.000000
0.370000,-0.002609,-335.208435,-0.009503,-0.005034,-0.127872,-0.011607,-0.000591,-1.278719,-335.208435,-0.127699,0.000000
0.380000,0.001114,-335.208435,-0.009490,-0.005034,-0.127872,0.004955,0.000252,-1.278719,-335.208435,-0.127699,0.000000
0.390000,0.000374,-335.252930,-0.009477,-0.005034,-0.127872,0.001663,0.000085,-1.278719,-335.252930,-0.127699,0.000000
0.400000,-0.005959,-335.208435,-0.009477,-0.005034,-0.127872,-0.026505,-0.001350,-1.278719,-335.208435,-0.127699,0.000000
0.410000,-0.006706,-335.252930,-0.009468,-0.005034,-0.127872,-0.029831,-0.001520,-1.278719,-335.252930,-0.127681,0.000000
0.420000,0.004097,-335.208435,-0.009516,-0.005034,-0.127855,0.018224,0.000928,-1.278553,-335.208435,-0.127508,0.000000
0.430000,-0.002609,-335.208435,-0.009511,-0.005032,-0.127803,-0.011607,-0.000591,-1.278030,-335.208435,-0.127352,0.000000
0.440000,0.014893,-335.252930,-0.009477,-0.005028,-0.127708,0.066245,0.003375,-1.277077,-335.252930,-0.127179,0.000000
0.450000,-0.007820,-335.163971,-0.009498,-0.005022,-0.127568,-0.034786,-0.001772,-1.275684,-335.163971,-0.127005,0.000000
0.460000,-0.009682,-335.208435,-0.009481,-0.005016,-0.127395,-0.043066,-0.002194,-1.273950,-335.208435,-0.126849,0.000000
0.470000,-0.004845,-335.208435,-0.009490,-0.005009,-0.127231,-0.021550,-0.001098,-1.272308,-335.208435,-0.126675,0.000000
0.480000,-0.006706,-335.163971,-0.009490,-0.005002,-0.127057,-0.029831,-0.001520,-1.270574,-335.163971,-0.126519,0.000000
0.490000,-0.016388,-335.252930,-0.009485,-0.004995,-0.126883,-0.072897,-0.003714,-1.268833,-335.252930,-0.126346,0.000000
0.500000,-0.017128,-335.163971,-0.009516,-0.004989,-0.126710,-0.076189,-0.003881,-1.267100,-335.163971,-0.126172,0.000000
0.510000,-0.029419,-335.252930,-0.009481,-0.004982,-0.126554,-0.130862,-0.006666,-1.265540,-335.252930,-0.126017,0.000000
0.520000,-0.020851,-335.208435,-0.009490,-0.004977,-0.126415,-0.092750,-0.004725,-1.264155,-335.208435,-0.125843,0.000000
0.530000,-0.010429,-335.163971,-0.009494,-0.004971,-0.126268,-0.046392,-0.002363,-1.262679,-335.163971,-0.125687,0.000000
0.540000,0.003349,-335.163971,-0.009481,-0.004966,-0.126129,0.014898,0.000759,-1.261294,-335.163971,-0.125513,0.000000
0.550000,0.010422,-335.208435,-0.009472,-0.004960,-0.125982,0.046358,0.002362,-1.259817,-335.208435,-0.125340,0.000000
0.560000,0.009682,-335.208435,-0.009490,-0.004953,-0.125817,0.043066,0.002194,-1.258167,-335.208435,-0.125184,0.000000
0.570000,0.015266,-335.252930,-0.009503,-0.004947,-0.125643,0.067908,0.003459,-1.256434,-335.252930,-0.125011,0.000000
0.580000,0.017128,-335.252930,-0.009477,-0.004942,-0.125522,0.076189,0.003881,-1.255223,-335.252930,-0.124855,0.000000
0.590000,0.011169,-335.297424,-0.009503,-0.004939,-0.125453,0.049684,0.002531,-1.254526,-335.297424,-0.124680,0.000000
0.600000,-0.002609,-335.252930,-0.009503,-0.004936,-0.125383,-0.011607,-0.000591,-1.253830,-335.252930,-0.124507,0.000000
0.610000,0.004837,-335.252930,-0.009498,-0.004932,-0.125279,0.021516,0.001096,-1.252793,-335.252930,-0.124351,0.000000
0.620000,0.010796,-335.252930,-0.009498,-0.004927,-0.125158,0.048021,0.002446,-1.251582,-335.252930,-0.124178,0.000000
0.630000,0.001862,-335.208435,-0.009498,-0.004922,-0.125019,0.008281,0.000422,-1.250189,-335.208435,-0.124005,0.000000
0.640000,-0.000000,-335.208435,-0.009494,-0.004915,-0.124846,-0.000000,-0.000000,-1.248455,-335.208435,-0.123849,0.000000
0.650000,-0.001862,-335.252930,-0.009507,-0.004907,-0.124637,-0.008281,-0.000422,-1.246374,-335.252930,-0.123675,0.000000
0.660000,-0.002235,-335.208435,-0.009464,-0.004899,-0.124438,-0.009944,-0.000507,-1.244383,-335.208435,-0.123519,0.000000
0.670000,0.007820,-335.252930,-0.009490,-0.004892,-0.124256,0.034786,0.001772,-1.242558,-335.252930,-0.123345,0.000000
0.680000,0.013031,-335.163971,-0.009477,-0.004886,-0.124108,0.057965,0.002953,-1.241082,-335.163971,-0.123172,0.000000
0.690000,0.008560,-335.252930,-0.009477,-0.004882,-0.123995,0.038078,0.001940,-1.239954,-335.252930,-0.123016,0.000000
0.700000,-0.002983,-335.208435,-0.009485,-0.004877,-0.123866,-0.013269,-0.000676,-1.238660,-335.208435,-0.122843,0.000000
0.710000,-0.036491,-335.252930,-0.009468,-0.004871,-0.123727,-0.162322,-0.008269,-1.237267,-335.252930,-0.122687,0.000000
0.720000,-0.042450,-335.252930,-0.009485,-0.004865,-0.123571,-0.188827,-0.009619,-1.235708,-335.252930,-0.122513,0.000000
0.730000,-0.030907,-335.208435,-0.009451,-0.004857,-0.123380,-0.137480,-0.007004,-1.233800,-335.208435,-0.122339,0.000000
0.740000,-0.029793,-335.252930,-0.009481,-0.004851,-0.123224,-0.132525,-0.006751,-1.232241,-335.252930,-0.122183,0.000000
0.750000,-0.038353,-335.208435,-0.009438,-0.004846,-0.123076,-0.170603,-0.008691,-1.230765,-335.208435,-0.122010,0.000000
0.760000,-0.028305,-335.297424,-0.009438,-0.004840,-0.122929,-0.125907,-0.006414,-1.229288,-335.297424,-0.121854,0.000000
0.770000,-0.017502,-335.252930,-0.009434,-0.004833,-0.122755,-0.077852,-0.003966,-1.227555,-335.252930,-0.121681,0.000000
0.780000,-0.020111,-335.163971,-0.009425,-0.004825,-0.122556,-0.089459,-0.004557,-1.225564,-335.163971,-0.121506,0.000000
0.790000,-0.027557,-335.252930,-0.009416,-0.004818,-0.122366,-0.122581,-0.006245,-1.223657,-335.252930,-0.121351,0.000000
0.800000,-0.021599,-335.208435,-0.009408,-0.004812,-0.122218,-0.096076,-0.004894,-1.222180,-335.208435,-0.121177,0.000000
0.810000,-0.012665,-335.208435,-0.009403,-0.004808,-0.122131,-0.056336,-0.002870,-1.221310,-335.208435,-0.121021,0.000000
0.820000,-0.002235,-335.297424,-0.009399,-0.004804,-0.122027,-0.009944,-0.000507,-1.220273,-335.297424,-0.120848,0.000000
0.830000,0.005959,-335.208435,-0.009399,-0.004798,-0.121871,0.026505,0.001350,-1.218714,-335.208435,-0.120675,0.000000
0.840000,0.000374,-335.252930,-0.009403,-0.004791,-0.121689,0.001663,0.000085,-1.216889,-335.252930,-0.120518,0.000000
0.850000,-0.008568,-335.208435,-0.009382,-0.004782,-0.121463,-0.038112,-0.001941,-1.214633,-335.208435,-0.120345,0.000000
0.860000,-0.016754,-335.163971,-0.009378,-0.004773,-0.121229,-0.074526,-0.003797,-1.212294,-335.163971,-0.120189,0.000000
0.870000,-0.022713,-335.252930,-0.009382,-0.004765,-0.121030,-0.101031,-0.005147,-1.210296,-335.252930,-0.120015,0.000000
0.880000,-0.013031,-335.163971,-0.009373,-0.004758,-0.120865,-0.057965,-0.002953,-1.208653,-335.163971,-0.119842,0.000000
0.890000,-0.013405,-335.297424,-0.009330,-0.004752,-0.120692,-0.059628,-0.003038,-1.206920,-335.297424,-0.119686,0.000000
0.900000,-0.015266,-335.297424,-0.009347,-0.004745,-0.120527,-0.067908,-0.003459,-1.205270,-335.297424,-0.119512,0.000000
0.910000,-0.038353,-335.252930,-0.009317,-0.004740,-0.120397,-0.170603,-0.008691,-1.203968,-335.252930,-0.119356,0.000000
0.920000,-0.036491,-335.252930,-0.009330,-0.004735,-0.120258,-0.162322,-0.008269,-1.202582,-335.252930,-0.119183,0.000000
0.930000,-0.024208,-335.252930,-0.009339,-0.004728,-0.120085,-0.107683,-0.005486,-1.200849,-335.252930,-0.119009,0.000000
0.940000,-0.026436,-335.297424,-0.009330,-0.004722,-0.119928,-0.117593,-0.005990,-1.199282,-335.297424,-0.118853,0.000000
0.950000,-0.033516,-335.208435,-0.009304,-0.004716,-0.119781,-0.149086,-0.007595,-1.197813,-335.208435,-0.118680,0.000000
0.960000,-0.020111,-335.208435,-0.009287,-0.004710,-0.119642,-0.089459,-0.004557,-1.196420,-335.208435,-0.118523,0.000000
0.970000,-0.018990,-335.297424,-0.009278,-0.004703,-0.119469,-0.084470,-0.004303,-1.194687,-335.297424,-0.118350,0.000000
0.980000,-0.010056,-335.208435,-0.009304,-0.004697,-0.119313,-0.044729,-0.002279,-1.193128,-335.208435,-0.118177,0.000000
0.990000,-0.013031,-335.297424,-0.009274,-0.004691,-0.119157,-0.057965,-0.002953,-1.191568,-335.297424,-0.118021,0.000000
1.000000,-0.012291,-335.252930,-0.009304,-0.004686,-0.119018,-0.054673,-0.002785,-1.190175,-335.252930,-0.117847,0.000000
1.010000,-0.003723,-335.297424,-0.009291,-0.004681,-0.118896,-0.016561,-0.000844,-1.188964,-335.297424,-0.117674,0.000000
1.020000,0.007072,-335.252930,-0.009253,-0.004676,-0.118775,0.031460,0.001603,-1.187753,-335.252930,-0.117517,0.000000
1.030000,0.008560,-335.208435,-0.009283,-0.004671,-0.118645,0.038078,0.001940,-1.186451,-335.208435,-0.117344,0.000000
1.040000,-0.000374,-335.252930,-0.009240,-0.004665,-0.118489,-0.001663,-0.000085,-1.184892,-335.252930,-0.117188,0.000000
