Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1295.9998,0.00012207031,2510.3,Continuing
2,1,1502.0,1257.3593,59.0233,2510.3,Continuing
3,2,1382.2,1442.7727,100.649315,2510.3,Continuing
4,9,1155.0,1462.0657,56.47424,2510.3,Continuing
5,237,1350.4,1376.2251,125.855,2510.3,Continuing
6,47,1228.9,1359.9928,120.64823,2510.3,Continuing
7,16,1328.3,1364.0284,99.90812,2510.3,Continuing
8,65,1362.9,1301.5073,101.68026,2510.3,Continuing
9,106,2381.6,1296.2423,112.117874,2510.3,Continuing
10,273,2402.3,1964.952,536.51526,2510.3,Continuing
11,280,1730.2,2031.6498,503.31396,2510.3,Continuing
12,31,2487.3,1979.0209,423.85574,2510.3,Continuing
13,191,2411.5,2099.8818,429.46182,2510.3,Continuing
14,147,1736.3,2034.9691,394.36755,2510.3,Continuing
15,212,2249.6,2233.6226,332.46155,2510.3,Continuing
16,21,1860.3,1911.8253,356.8122,2510.3,Continuing
17,159,2356.4,2181.6885,282.86993,2510.3,Continuing
18,68,2006.0,2170.256,264.64255,2510.3,Continuing
19,306,2510.3,2180.223,235.4293,2510.3,Max Yield Strength reached
