Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1688.1,0.00036621094,2510.3,Continuing
2,15,1136.9,1497.1024,251.01852,2510.3,Continuing
3,29,1254.0,1494.0725,255.13123,2510.3,Continuing
4,33,1819.0,1494.5028,222.43787,2510.3,Continuing
5,21,1860.3,1485.0017,310.71057,2510.3,Continuing
6,285,1812.1,1809.2454,180.0015,2510.3,Continuing
7,142,1340.1,1706.7673,204.89536,2510.3,Continuing
8,158,1688.1,1679.5333,209.4606,2510.3,Continuing
9,193,1784.5,1656.5796,226.17569,2510.3,Continuing
10,291,1577.8,1714.4388,164.76248,2510.3,Continuing
11,119,1736.3,1666.2969,171.62766,2510.3,Continuing
12,266,1667.4,1696.3815,154.35861,2510.3,Continuing
13,146,1722.5,1676.9172,137.9367,2510.3,Continuing
14,77,1653.6,1530.0735,189.51309,2510.3,Continuing
15,150,1846.5,1588.5272,142.04309,2510.3,Continuing
16,296,1681.2,1581.7817,139.3533,2510.3,Continuing
17,246,1564.0,1718.1417,69.82074,2510.3,Continuing
18,46,1798.3,1712.5103,54.21175,2510.3,Continuing
19,279,1805.2,1630.599,83.28463,2510.3,Continuing
20,34,1730.2,1369.1981,144.78998,2510.3,Continuing
21,228,1240.2,1612.8549,165.96361,2510.3,Continuing
22,8,1683.0,1540.2008,172.39822,2510.3,Continuing
23,188,1681.2,1620.195,133.10402,2510.3,Continuing
24,204,2005.5,1504.0829,178.61667,2510.3,Continuing
25,68,2006.0,1825.5482,250.5428,2510.3,Continuing
26,124,1600.0,1814.8235,157.3076,2510.3,Continuing
27,242,1305.4,1584.0132,201.09709,2510.3,Continuing
28,184,1012.8,1477.368,225.97966,2510.3,Continuing
29,252,1730.2,1516.1506,240.29094,2510.3,Continuing
30,224,1792.2,1593.4192,200.27045,2510.3,Continuing
31,205,1730.2,1596.7964,181.61813,2510.3,Continuing
32,127,1737.2,1566.1697,219.45334,2510.3,Continuing
33,185,1998.6,1651.2385,133.17941,2510.3,Continuing
34,64,1661.2,1604.9049,184.25194,2510.3,Continuing
35,227,1874.6,1730.2456,87.56145,2510.3,Continuing
36,275,1392.4,1776.8384,88.591064,2510.3,Continuing
37,19,1723.2,1733.7845,106.264145,2510.3,Continuing
38,196,1150.6,1537.5177,182.5043,2510.3,Continuing
39,280,1730.2,1748.4545,74.86791,2510.3,Continuing
40,305,1139.7,1619.74,147.54443,2510.3,Continuing
41,192,1674.6,1637.0402,103.299324,2510.3,Continuing
42,203,1688.1,1705.6805,66.72295,2510.3,Continuing
43,79,1641.2,1705.4634,62.927204,2510.3,Continuing
44,207,1019.0,1518.9148,149.14653,2510.3,Continuing
45,30,1194.0,1538.0641,151.782,2510.3,Continuing
46,289,1571.2,1451.5443,189.9664,2510.3,Continuing
47,71,2501.1,1301.3253,263.90494,2510.3,Continuing
48,99,2411.5,1973.1399,359.75946,2510.3,Continuing
49,273,2402.3,2213.5674,251.06209,2510.3,Continuing
50,31,2487.3,2215.3723,163.8538,2510.3,Continuing
51,206,2331.1,2273.3257,209.60213,2510.3,Continuing
52,191,2411.5,2211.1077,203.83116,2510.3,Continuing
53,212,2249.6,2353.7834,101.06692,2510.3,Continuing
54,106,2381.6,2292.337,131.53906,2510.3,Continuing
55,292,2372.4,2238.3252,142.9435,2510.3,Continuing
56,306,2510.3,2244.3196,140.67296,2510.3,Max Yield Strength reached
