Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,191,2411.5,1686.811,13.757448,2510.3,Continuing
2,34,1730.2,4522024.5,805002.6,2510.3,Continuing
3,169,1250.5,22036.604,2453.6177,2510.3,Continuing
4,265,1680.6,5524.688,319.28113,2510.3,Continuing
5,283,1130.4,3961.099,272.481,2510.3,Continuing
6,71,2501.1,2470.8904,39.72415,2510.3,Continuing
7,31,2487.3,2468.878,33.362804,2510.3,Continuing
8,118,1603.3,2527.257,31.475508,2510.3,Continuing
9,6,1605.4,2719.428,57.78589,2510.3,Continuing
10,296,1681.2,2604.5422,102.59041,2510.3,Continuing
11,40,2157.3,2383.5278,51.547867,2510.3,Continuing
12,99,2411.5,2416.9944,49.531223,2510.3,Continuing
13,273,2402.3,2375.6099,42.573837,2510.3,Continuing
14,292,2372.4,2368.1584,37.64154,2510.3,Continuing
15,289,1571.2,2365.806,44.52093,2510.3,Continuing
16,306,2510.3,2656.621,38.817924,2510.3,Max Yield Strength reached
