Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1309.0997,0.00012207031,2510.3,Continuing
2,1,1502.0,1252.3391,69.51616,2510.3,Continuing
3,4,1322.1,1428.239,109.33877,2510.3,Continuing
4,16,1328.3,1441.1655,86.083664,2510.3,Continuing
5,74,1312.6,1467.2592,69.48,2510.3,Continuing
6,170,1274.7,1459.3945,77.254776,2510.3,Continuing
7,225,1088.6,1402.5377,88.48152,2510.3,Continuing
8,266,1667.4,1405.6716,90.58242,2510.3,Continuing
9,46,1798.3,1547.0414,139.09668,2510.3,Continuing
10,119,1736.3,1726.1947,119.0747,2510.3,Continuing
11,285,1812.1,1759.9565,41.574574,2510.3,Continuing
12,279,1805.2,1755.78,41.056362,2510.3,Continuing
13,77,1653.6,1721.4945,129.3108,2510.3,Continuing
14,21,1860.3,1667.1978,108.80676,2510.3,Continuing
15,193,1784.5,1725.2281,111.27081,2510.3,Continuing
16,158,1688.1,1761.8346,50.23191,2510.3,Continuing
17,246,1564.0,1726.3759,90.15715,2510.3,Continuing
18,146,1722.5,1680.2023,111.65925,2510.3,Continuing
19,291,1577.8,1661.392,91.151924,2510.3,Continuing
20,33,1819.0,1650.682,82.16349,2510.3,Continuing
21,142,1340.1,1673.8394,53.20766,2510.3,Continuing
22,188,1681.2,1652.8104,102.157455,2510.3,Continuing
23,215,1688.1,1660.7228,69.94864,2510.3,Continuing
24,205,1730.2,1518.0328,189.38377,2510.3,Continuing
25,280,1730.2,1596.6887,142.45026,2510.3,Continuing
26,34,1730.2,1614.7307,135.73677,2510.3,Continuing
27,203,1688.1,1630.0778,104.01568,2510.3,Continuing
28,185,1998.6,1553.2673,157.10674,2510.3,Continuing
29,227,1874.6,1571.8287,159.53291,2510.3,Continuing
30,275,1392.4,1704.9725,194.47487,2510.3,Continuing
31,19,1723.2,1679.1666,181.66386,2510.3,Continuing
32,79,1641.2,1655.4767,160.02953,2510.3,Continuing
33,68,2006.0,1677.2194,123.77463,2510.3,Continuing
34,204,2005.5,1902.2738,158.69746,2510.3,Continuing
35,252,1730.2,1695.0143,131.64355,2510.3,Continuing
36,224,1792.2,1721.3093,104.77752,2510.3,Continuing
37,192,1674.6,1665.4724,106.6434,2510.3,Continuing
38,190,1243.6,1692.5021,57.366184,2510.3,Continuing
39,305,1139.7,1655.937,95.45876,2510.3,Continuing
40,64,1661.2,1624.4816,169.7046,2510.3,Continuing
