Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1295.9998,0.00012207031,2510.3,Continuing
2,1,1502.0,1257.3593,59.0233,2510.3,Continuing
3,2,1382.2,1442.7727,100.649315,2510.3,Continuing
4,9,1155.0,1462.0657,56.47424,2510.3,Continuing
5,237,1350.4,1376.2251,125.855,2510.3,Continuing
6,16,1328.3,1403.4468,110.50282,2510.3,Continuing
7,74,1312.6,1420.7023,86.98166,2510.3,Continuing
8,156,1550.3,1395.4788,80.8785,2510.3,Continuing
9,228,1240.2,1426.4447,102.14007,2510.3,Continuing
10,200,1133.4,1330.1854,137.20914,2510.3,Continuing
11,113,1405.6,1449.7452,81.01406,2510.3,Continuing
12,249,1460.7,1409.9023,87.27692,2510.3,Continuing
13,263,1123.1,1428.9323,66.21844,2510.3,Continuing
14,172,1164.4,1387.4277,78.24875,2510.3,Continuing
15,214,1529.6,1388.6312,77.70428,2510.3,Continuing
16,229,1311.4,1302.0104,108.72872,2510.3,Continuing
17,296,1681.2,1337.7942,109.06642,2510.3,Continuing
18,21,1860.3,1601.6205,146.52557,2510.3,Continuing
19,285,1812.1,1749.997,158.5145,2510.3,Continuing
20,305,1139.7,1688.1906,118.74966,2510.3,Continuing
21,46,1798.3,1640.6058,134.92331,2510.3,Continuing
22,193,1784.5,1715.1079,135.68748,2510.3,Continuing
23,188,1681.2,1612.2146,169.74995,2510.3,Continuing
24,215,1688.1,1620.1263,141.91559,2510.3,Continuing
25,266,1667.4,1721.1013,101.1201,2510.3,Continuing
26,279,1805.2,1714.6683,106.44295,2510.3,Continuing
27,291,1577.8,1698.7063,80.101524,2510.3,Continuing
28,246,1564.0,1661.2554,103.13446,2510.3,Continuing
29,142,1340.1,1730.7762,63.009834,2510.3,Continuing
30,119,1736.3,1711.8856,127.667854,2510.3,Continuing
31,158,1688.1,1729.8492,87.67518,2510.3,Continuing
32,77,1653.6,1586.7201,124.65564,2510.3,Continuing
33,33,1819.0,1578.4524,137.0254,2510.3,Continuing
34,146,1722.5,1683.7596,102.62985,2510.3,Continuing
35,150,1846.5,1627.4023,83.22796,2510.3,Continuing
36,169,1250.5,1478.984,118.1108,2510.3,Continuing
37,205,1730.2,1397.7916,128.41718,2510.3,Continuing
38,34,1730.2,1550.9327,183.21834,2510.3,Continuing
39,280,1730.2,1634.9636,129.01752,2510.3,Continuing
40,185,1998.6,1609.6149,116.17109,2510.3,Continuing
41,203,1688.1,1821.8562,145.38834,2510.3,Continuing
42,227,1874.6,1634.0057,183.20168,2510.3,Continuing
43,211,1243.0,1686.7018,171.95482,2510.3,Continuing
44,275,1392.4,1786.2988,180.08751,2510.3,Continuing
45,19,1723.2,1701.6234,168.58815,2510.3,Continuing
46,254,1324.3,1538.1788,221.06458,2510.3,Continuing
47,79,1641.2,1674.6292,136.95445,2510.3,Continuing
48,192,1674.6,1583.4358,148.83623,2510.3,Continuing
49,252,1730.2,1647.7766,119.14285,2510.3,Continuing
50,247,1036.9,1475.7125,168.30707,2510.3,Continuing
51,64,1661.2,1617.739,149.0132,2510.3,Continuing
52,127,1737.2,1496.5931,163.48921,2510.3,Continuing
53,115,1536.5,1496.8004,149.12408,2510.3,Continuing
54,224,1792.2,1667.605,95.51766,2510.3,Continuing
55,204,2005.5,1714.0476,75.30093,2510.3,Continuing
56,68,2006.0,1917.6493,128.47804,2510.3,Continuing
57,29,1254.0,1396.7203,215.88823,2510.3,Continuing
58,71,2501.1,1479.4164,172.55295,2510.3,Continuing
59,212,2249.6,1668.8182,342.446,2510.3,Continuing
60,191,2411.5,1975.9226,373.41843,2510.3,Continuing
61,206,2331.1,1871.203,340.4931,2510.3,Continuing
62,184,1012.8,1880.3513,340.74512,2510.3,Continuing
63,273,2402.3,1950.3201,315.87204,2510.3,Continuing
64,99,2411.5,2095.9297,298.5861,2510.3,Continuing
65,106,2381.6,1807.6663,266.12186,2510.3,Continuing
66,292,2372.4,2032.2606,282.892,2510.3,Continuing
67,31,2487.3,1887.9744,258.0605,2510.3,Continuing
68,306,2510.3,1911.362,320.91956,2510.3,Max Yield Strength reached
