Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,191,2411.5,1292.1824,11.787487,2510.3,Continuing
2,6,1605.4,2437161.5,411839.6,2510.3,Continuing
3,34,1730.2,1824241.4,196904.4,2510.3,Continuing
4,169,1250.5,9022.351,1048.4062,2510.3,Continuing
5,283,1130.4,4168.4243,508.22513,2510.3,Continuing
6,71,2501.1,2513.0332,42.215366,2510.3,Continuing
7,273,2402.3,2438.7104,31.703318,2510.3,Continuing
8,99,2411.5,2390.3774,29.551249,2510.3,Continuing
9,31,2487.3,2359.561,31.419685,2510.3,Continuing
10,118,1603.3,2553.4565,37.377064,2510.3,Continuing
11,306,2510.3,2376.7593,54.00534,2510.3,Max Yield Strength reached
