Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,263,1123.1,1209.8608,10.2252035,2510.3,Continuing
2,34,1730.2,884676.75,219589.55,2510.3,Continuing
3,169,1250.5,3588.5176,988.77155,2510.3,Continuing
4,205,1730.2,1816.2255,40.346832,2510.3,Continuing
5,185,1998.6,1730.6202,28.173882,2510.3,Continuing
6,184,1012.8,2041.71,35.670353,2510.3,Continuing
7,26,1236.6,5150.375,872.445,2510.3,Continuing
8,291,1577.8,2176.189,43.397007,2510.3,Continuing
9,265,1680.6,2001.4209,60.346443,2510.3,Continuing
10,296,1681.2,1995.3788,66.54218,2510.3,Continuing
11,172,1164.4,2071.0366,103.56448,2510.3,Continuing
12,115,1536.5,2099.0144,41.356857,2510.3,Continuing
13,132,1478.4,1647.8597,30.6349,2510.3,Continuing
14,108,1164.4,1637.4164,32.246273,2510.3,Continuing
15,280,1730.2,1606.0177,38.120277,2510.3,Continuing
16,203,1688.1,1685.5052,39.39323,2510.3,Continuing
17,204,2005.5,1708.3235,46.520733,2510.3,Continuing
18,68,2006.0,1999.2726,54.5456,2510.3,Continuing
19,19,1723.2,1762.2157,44.92335,2510.3,Continuing
20,64,1661.2,1804.818,43.586685,2510.3,Continuing
21,224,1792.2,1722.8318,43.17981,2510.3,Continuing
22,6,1605.4,1682.6154,41.626057,2510.3,Continuing
23,124,1600.0,1644.1658,40.261868,2510.3,Continuing
24,227,1874.6,1684.2675,38.899364,2510.3,Continuing
25,79,1641.2,1664.0994,40.011105,2510.3,Continuing
26,275,1392.4,1700.5453,39.74764,2510.3,Continuing
27,45,1716.3,1617.898,38.078213,2510.3,Continuing
28,260,1599.4,1600.9117,38.994003,2510.3,Continuing
29,272,1555.8,1565.6785,36.857063,2510.3,Continuing
30,140,1521.3,1532.303,37.058117,2510.3,Continuing
31,51,1462.7,1509.5103,37.461105,2510.3,Continuing
32,285,1812.1,1497.1737,40.13609,2510.3,Continuing
33,252,1730.2,1510.3297,42.041615,2510.3,Continuing
34,192,1674.6,1688.5944,47.917088,2510.3,Continuing
35,21,1860.3,1524.197,40.597984,2510.3,Continuing
36,142,1340.1,1630.7008,42.385025,2510.3,Continuing
37,97,1420.0,1557.1115,37.39178,2510.3,Continuing
38,264,1288.4,1539.3542,41.23823,2510.3,Continuing
39,65,1362.9,1551.3472,52.11608,2510.3,Continuing
40,305,1139.7,1566.0792,44.69959,2510.3,Continuing
41,181,1801.8,1657.9125,88.75844,2510.3,Continuing
42,136,1199.0,1563.871,40.948036,2510.3,Continuing
43,44,1474.4,1543.522,48.68196,2510.3,Continuing
44,288,1768.0,1461.2794,44.586815,2510.3,Continuing
45,40,2157.3,1688.6283,52.159286,2510.3,Continuing
46,239,1144.8,1793.383,55.602665,2510.3,Continuing
47,212,2249.6,1490.4855,45.19529,2510.3,Continuing
48,71,2501.1,1962.5734,64.053566,2510.3,Continuing
49,191,2411.5,2113.602,59.971054,2510.3,Continuing
50,99,2411.5,2014.6932,52.859383,2510.3,Continuing
51,273,2402.3,2234.884,62.792576,2510.3,Continuing
52,31,2487.3,2119.5166,61.250137,2510.3,Continuing
53,206,2331.1,2185.2544,64.2069,2510.3,Continuing
54,289,1571.2,2102.575,59.78688,2510.3,Continuing
55,106,2381.6,2141.1555,58.595886,2510.3,Continuing
56,292,2372.4,2159.2925,68.77155,2510.3,Continuing
57,73,2381.6,1968.561,48.915955,2510.3,Continuing
58,306,2510.3,2073.9521,60.44919,2510.3,Max Yield Strength reached
