Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1688.0999999999874,0.0,2510.3,Continuing
2,296,1681.2,1533.1322499999922,520.8999999999999,2510.3,Continuing
3,21,1860.3,1616.648499999993,520.8999999999999,2510.3,Continuing
4,77,1653.6,1703.2212499999948,693.0999999999999,2510.3,Continuing
5,291,1577.8,1684.2727499999937,693.0999999999999,2510.3,Continuing
6,146,1722.5,1679.4052499999943,693.0999999999999,2510.3,Continuing
7,285,1812.1,1688.9784999999986,693.0999999999999,2510.3,Continuing
8,46,1798.3,1653.143249999996,693.0999999999999,2510.3,Continuing
9,266,1667.4,1698.9514999999997,693.0999999999999,2510.3,Continuing
10,207,1019.0,1641.3069999999968,693.0999999999999,2510.3,Continuing
11,305,1139.7,1541.2457499999966,841.3,2510.3,Continuing
12,298,1040.4,1392.0459999999987,841.3,2510.3,Continuing
13,169,1250.5,1383.923750000001,841.3,2510.3,Continuing
14,188,1681.2,1597.2194999999979,819.8999999999999,2510.3,Continuing
15,156,1550.3,1502.783250000001,779.3,2510.3,Continuing
16,175,1074.9,1512.1992500000006,779.3,2510.3,Continuing
17,89,1021.0,1274.9395000000047,779.3,2510.3,Continuing
18,279,1805.2,1669.7937499999994,737.1999999999998,2510.3,Continuing
19,246,1564.0,1646.4667499999994,785.3999999999999,2510.3,Continuing
20,37,1412.5,1491.1205000000016,784.2,2510.3,Continuing
21,10,1218.4,1466.8700000000006,701.5,2510.3,Continuing
22,174,1287.4,1480.9639999999986,667.0999999999999,2510.3,Continuing
23,205,1730.2,1248.8917500000039,786.2,2510.3,Continuing
24,34,1730.2,1482.7362500000029,839.3,2510.3,Continuing
25,280,1730.2,1578.6995000000006,784.2,2510.3,Continuing
26,30,1194.0,1386.636500000004,779.6449999999998,2510.3,Continuing
27,203,1688.1,1481.217500000003,709.2,2510.3,Continuing
28,185,1998.6,1563.9455000000007,689.8,2510.3,Continuing
29,115,1536.5,1336.6487500000017,977.5999999999999,2510.3,Continuing
30,273,2402.3,1290.9162500000023,979.5999999999997,2510.3,Continuing
31,1,1502.0,1583.7962500000015,1361.9,2510.3,Continuing
32,106,2381.6,1475.0547500000007,1361.9,2510.3,Continuing
33,194,1233.3,1478.1280000000015,1383.3000000000002,2510.3,Continuing
34,86,1453.8,1543.4677500000014,1361.9,2510.3,Continuing
35,71,2501.1,1411.3102499999995,1383.3000000000002,2510.3,Continuing
36,206,2331.1,1850.446249999998,1482.1,2510.3,Continuing
37,31,2487.3,1847.8979999999956,1460.6999999999998,2510.3,Continuing
38,306,2510.3,1777.7099999999994,1460.6999999999998,2510.3,Max Yield Strength reached
