Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,143,1216.8,110.23613745086782,1044.4659535929945,2510.3,Continuing
2,272,1555.8,1225.4172153699765,57.49385579932032,2510.3,Continuing
3,310,1390.4,306.55191372463884,1037.7491963044347,2510.3,Continuing
4,294,1390.4,383.96900143548305,1035.098535238878,2510.3,Continuing
5,29,1254.0,568.4109003182393,865.0576396727082,2510.3,Continuing
6,230,1475.8,1423.7457542415384,108.15657937897521,2510.3,Continuing
7,221,1506.8,1419.8686247079268,80.58612371724482,2510.3,Continuing
8,253,1414.5,1470.1118303081143,18.741065415592235,2510.3,Continuing
9,51,1462.7,1433.2352122714583,93.01717493217281,2510.3,Continuing
10,163,1383.5,1427.8656627797168,40.30184976214564,2510.3,Continuing
11,97,1420.0,1333.382233360345,70.46556847012583,2510.3,Continuing
12,109,1437.3,1355.3310983072097,67.75796975999414,2510.3,Continuing
13,297,1404.2,1404.7893119977048,40.7158595757883,2510.3,Continuing
14,48,1451.7,1372.7485226024469,54.783022546548324,2510.3,Continuing
15,149,1304.3,1349.3550839319623,44.775214891017846,2510.3,Continuing
16,254,1324.3,1298.4050212082752,34.22587888005649,2510.3,Continuing
17,209,1309.8,1292.6219503073116,39.106780188552484,2510.3,Continuing
18,125,1272.6,1290.5058681597593,29.229655105691947,2510.3,Continuing
19,22,1267.8,1284.375062996538,44.27922992830167,2510.3,Continuing
20,190,1243.6,1271.2178386999585,31.72084111871446,2510.3,Continuing
21,166,1091.4,1204.0706488920287,91.17520336554738,2510.3,Continuing
22,268,1263.6,1208.2285842751526,47.06364129802917,2510.3,Continuing
23,277,1172.0,1176.766261602702,28.935942791025976,2510.3,Continuing
24,241,1218.8,1140.0265694149803,48.02884145292159,2510.3,Continuing
25,218,1169.2,1140.015217173699,37.89002241606996,2510.3,Continuing
26,161,1167.2,1085.949907843621,33.26521494512801,2510.3,Continuing
27,180,1182.0,1079.5762456832047,136.94493525189344,2510.3,Continuing
28,258,1224.7,1088.1935446306843,88.95646902777841,2510.3,Continuing
29,164,1282.2,1190.7290601293253,61.594787746704334,2510.3,Continuing
30,60,1340.8,1209.519637719558,32.952015269282924,2510.3,Continuing
31,211,1243.0,1251.4648759226134,60.365887521351134,2510.3,Continuing
32,128,1172.0,1209.1425239186046,37.41193193907875,2510.3,Continuing
33,66,1157.5,1203.4575005039792,44.6368696861005,2510.3,Continuing
34,168,1258.8,1109.562106212466,66.51327741212752,2510.3,Continuing
35,182,1150.6,1199.4924560188288,41.48042597445014,2510.3,Continuing
36,23,1207.8,1132.3728636643564,40.44361248246074,2510.3,Continuing
37,70,1087.0,1143.9653474190163,43.035188560863666,2510.3,Continuing
38,85,1175.4,1079.7162609924562,58.99458573570852,2510.3,Continuing
39,196,1150.6,1058.6784737961725,59.79839984492,2510.3,Continuing
40,243,1194.0,1045.8449268732875,62.90098507134619,2510.3,Continuing
41,28,1230.6,1063.7717040220036,65.14940135230893,2510.3,Continuing
42,42,1350.3,1075.7654219763776,127.50761725629071,2510.3,Continuing
43,56,1357.9,1309.0206240839634,62.007445279958844,2510.3,Continuing
44,295,1276.7,1311.5574215896813,66.075270676701,2510.3,Continuing
45,72,1317.0,1291.7985720749148,63.37393045706801,2510.3,Continuing
46,140,1521.3,1294.94465781295,75.82715564976684,2510.3,Continuing
47,195,1296.0,1337.325626900285,56.49906790466517,2510.3,Continuing
48,284,1348.6,1322.9149825081968,58.16112561503291,2510.3,Continuing
49,131,1391.2,1323.1116630155138,53.7863368459898,2510.3,Continuing
50,307,1344.0,1328.8810334586915,53.318206196037885,2510.3,Continuing
51,58,1276.5,1329.2797311675404,51.664194403344176,2510.3,Continuing
52,145,1285.0,1314.5747146930908,51.09110231585609,2510.3,Continuing
53,88,1294.9,1304.4201618803681,50.70421029549914,2510.3,Continuing
54,95,1277.7,1303.3910902458265,48.76638915249745,2510.3,Continuing
55,286,1297.5,1294.5365161967693,48.99129959966808,2510.3,Continuing
56,133,1312.0,1287.1377085967288,47.69651200771227,2510.3,Continuing
57,114,1269.0,1283.6520453361854,55.30374614429284,2510.3,Continuing
58,137,1308.0,1276.679506807458,47.63159335625214,2510.3,Continuing
59,7,1306.9,1266.6436551175038,50.48962268063099,2510.3,Continuing
60,242,1305.4,1236.20685224292,48.04467029879699,2510.3,Continuing
61,81,1280.8,1240.0581803271743,50.76554846095008,2510.3,Continuing
62,255,1280.2,1232.9807131994476,47.76805129613841,2510.3,Continuing
63,116,1010.8,1105.8624628424386,58.983330245309595,2510.3,Continuing
64,290,1005.9,1083.9998567119856,53.73543163147617,2510.3,Continuing
65,104,1032.1,1069.1811704805837,52.6818107244222,2510.3,Continuing
66,247,1036.9,1027.6615518951262,51.750854994644605,2510.3,Continuing
67,153,1194.0,995.2199397622842,102.15098990491244,2510.3,Continuing
68,0,1167.2,1075.5182042077677,82.39229218196817,2510.3,Continuing
69,217,1178.9,1038.9583846674377,101.53527721477147,2510.3,Continuing
70,152,1163.0,1082.8732105206836,70.33684568350944,2510.3,Continuing
71,17,1188.6,1073.558117578401,67.21811978251347,2510.3,Continuing
72,132,1478.4,1005.7071576345334,197.43794564915478,2510.3,Continuing
73,55,1463.0,1361.376242709463,116.40042792355061,2510.3,Continuing
74,65,1362.9,1127.5750729820895,176.32808685011292,2510.3,Continuing
75,129,1173.8,1090.2811635766238,69.01800490087166,2510.3,Continuing
76,303,1221.6,1155.9482183257742,76.58452740067116,2510.3,Continuing
77,59,1145.8,1083.9434336801432,68.78976565570387,2510.3,Continuing
78,80,1125.0,1018.6484154938871,94.466277061898,2510.3,Continuing
79,207,1019.0,1020.8326942873364,55.74447772201734,2510.3,Continuing
80,30,1194.0,981.7935462511286,83.08709355650916,2510.3,Continuing
81,271,1061.7,998.4143268218177,48.583095376748204,2510.3,Continuing
82,260,1599.4,709.6929767133229,259.02010052847254,2510.3,Continuing
83,45,1716.3,1563.4956101947373,69.19819351787994,2510.3,Continuing
84,79,1641.2,1649.8699617491893,56.07526776771278,2510.3,Continuing
85,227,1874.6,1653.4056937621053,92.20855388540824,2510.3,Continuing
86,224,1792.2,1834.736077957169,84.44895241931928,2510.3,Continuing
87,204,2005.5,1821.3777801571896,83.95172108280083,2510.3,Continuing
88,68,2006.0,1954.9173507815458,58.839159518985745,2510.3,Continuing
89,64,1661.2,1892.3513407565297,71.96937416261682,2510.3,Continuing
90,19,1723.2,1850.4638021794563,56.092889529733895,2510.3,Continuing
91,275,1392.4,1759.1976050266676,61.242933205718174,2510.3,Continuing
92,252,1730.2,1596.1996440859116,81.77409185518698,2510.3,Continuing
93,127,1737.2,1607.5223700383403,75.4755443222267,2510.3,Continuing
94,192,1674.6,1635.0885585403385,80.38849345430735,2510.3,Continuing
95,124,1600.0,560.0387241653407,276.98983000705056,2510.3,Continuing
96,136,1199.0,999.4937028549631,179.98929407190144,2510.3,Continuing
97,15,1136.9,439.8589021163023,251.63498081010485,2510.3,Continuing
98,75,1471.1,876.9185394518745,146.92726225871633,2510.3,Continuing
99,26,1236.6,998.9873121649164,220.15322462131317,2510.3,Continuing
100,122,1028.7,996.5214606326103,130.01912656219335,2510.3,Continuing
101,283,1130.4,1002.8634219955643,109.26696640601553,2510.3,Continuing
102,208,1153.4,989.5583434457312,117.49155846755606,2510.3,Continuing
103,238,1188.5,84.9394128171597,321.92785043969684,2510.3,Continuing
104,245,1298.8,1115.9354630476391,112.31152363730645,2510.3,Continuing
105,160,1309.1,1102.6239947643153,115.81240903166069,2510.3,Continuing
106,235,1419.4,1161.3417373013908,119.34482422042844,2510.3,Continuing
107,44,1474.4,1326.8523611297337,95.59851659717107,2510.3,Continuing
108,181,1801.8,1353.232696052717,114.68378540554062,2510.3,Continuing
109,169,1250.5,421.51697619082756,314.56104073918567,2510.3,Continuing
110,256,1016.4,3.599954970049168e-06,324.641168298663,2510.3,Continuing
111,248,1155.0,929.808850101911,121.75855012735808,2510.3,Continuing
112,1,1502.0,0.0,325.1505578092948,2510.3,Continuing
113,194,1233.3,1611.929148535647,196.03180843211734,2510.3,Continuing
114,237,1350.4,1388.3008301726604,146.01107578937848,2510.3,Continuing
115,39,1071.4,1389.870554116847,118.04293732347244,2510.3,Continuing
116,229,1311.4,1334.5212744274977,150.950533304477,2510.3,Continuing
117,61,1405.6,1347.1017590602496,130.74180316998232,2510.3,Continuing
118,214,1529.6,1350.905916630405,113.07684758493663,2510.3,Continuing
119,113,1405.6,1404.0071126703567,102.03451648333088,2510.3,Continuing
120,37,1412.5,1394.153993966247,107.03831378273254,2510.3,Continuing
121,96,1233.3,1388.6268813563252,115.51757206460663,2510.3,Continuing
122,183,1502.0,1385.8133172491848,90.81919226627559,2510.3,Continuing
123,112,1471.0,1388.0825043502296,91.16785534353271,2510.3,Continuing
124,170,1274.7,1386.6101488142012,96.64179851424134,2510.3,Continuing
125,91,1136.8,1375.4561468399806,172.57594648575073,2510.3,Continuing
126,156,1550.3,1324.080802194518,166.46081408726525,2510.3,Continuing
127,228,1240.2,1357.2048871311476,139.86875371608195,2510.3,Continuing
128,249,1460.7,1349.1960425728166,114.24277510196177,2510.3,Continuing
129,232,1515.8,1340.2123550388746,91.3834881159472,2510.3,Continuing
130,250,1322.9,1361.463369387941,91.32523100116623,2510.3,Continuing
131,108,1164.4,1307.9091391597926,113.17497456379695,2510.3,Continuing
132,148,1237.0,1302.9501166393275,107.93266189763827,2510.3,Continuing
133,74,1312.6,1245.8274416162776,101.8215811874881,2510.3,Continuing
134,20,1536.5,1142.6928347208166,174.11818688360995,2510.3,Continuing
135,226,1646.7,1388.2574063460966,117.31707071234354,2510.3,Continuing
136,172,1164.4,1430.4572886866813,118.86953933428344,2510.3,Continuing
137,280,1730.2,1133.5290181186394,197.1829947072119,2510.3,Continuing
138,203,1688.1,1505.6376038508065,131.8237939473075,2510.3,Continuing
139,298,1040.4,1261.8207072973294,126.94844576915922,2510.3,Continuing
140,178,1460.7,1250.7282876107938,112.8564322969333,2510.3,Continuing
141,174,1287.4,1213.66197673283,128.01771706887695,2510.3,Continuing
142,162,1258.2,1242.3304755914853,108.83648151637624,2510.3,Continuing
143,9,1155.0,1240.1131694189105,108.35668343093383,2510.3,Continuing
144,3,1341.7,1215.6648644508514,103.42461483622034,2510.3,Continuing
145,216,1371.1,1180.719413564165,180.3958119306184,2510.3,Continuing
146,8,1683.0,1290.5014726517113,178.0002835649111,2510.3,Continuing
147,279,1805.2,1331.4123195578777,206.70918272880215,2510.3,Continuing
148,46,1798.3,1632.6111107649165,147.5156887236822,2510.3,Continuing
149,266,1667.4,1723.003109842928,121.44416879093758,2510.3,Continuing
150,193,1784.5,1689.3554850054209,121.80439111825163,2510.3,Continuing
151,119,1736.3,1716.2716095477945,112.68717803228603,2510.3,Continuing
152,150,1846.5,1711.4618033875954,110.00956031721665,2510.3,Continuing
153,158,1688.1,1730.5469858547763,104.43506793251875,2510.3,Continuing
154,188,1681.2,1703.9851338609064,103.58475625212475,2510.3,Continuing
155,33,1819.0,1685.0594986243636,100.35257259778032,2510.3,Continuing
156,215,1688.1,1660.9241151340825,178.39062470233247,2510.3,Continuing
157,146,1722.5,1654.6604886701498,113.06490108124804,2510.3,Continuing
158,285,1812.1,1652.530594100274,114.56235929942547,2510.3,Continuing
159,246,1564.0,1604.1515001506236,126.32140079208244,2510.3,Continuing
160,291,1577.8,1556.2881807567337,141.73175854134277,2510.3,Continuing
161,167,1731.7,1309.0631189011833,139.07074143023758,2510.3,Continuing
162,54,1429.7,1450.8202019719888,111.41569677987819,2510.3,Continuing
163,213,1405.6,1441.3818039680596,108.99466544066958,2510.3,Continuing
164,287,1615.8,1432.2727229332295,105.96721252366973,2510.3,Continuing
165,14,1564.0,1461.1082195084628,105.35677506125792,2510.3,Continuing
166,173,1522.7,1466.829149836663,103.46267477658859,2510.3,Continuing
167,126,1391.8,1463.3841895938467,110.54814052508388,2510.3,Continuing
168,49,1550.3,1435.9624849037227,106.70886322725528,2510.3,Continuing
169,102,1575.5,1444.964714847401,106.05901432603129,2510.3,Continuing
170,262,1309.1,1446.332510703514,108.18882765332334,2510.3,Continuing
171,35,1357.3,1434.0480964446633,104.51696668653724,2510.3,Continuing
172,305,1139.7,1386.4755271325157,132.61794887990206,2510.3,Continuing
173,38,1426.2,1373.9083556263222,99.83751737792512,2510.3,Continuing
174,110,1241.0,1368.0023104693064,108.11926516942148,2510.3,Continuing
175,219,1804.2,1373.848055716403,115.0678463472044,2510.3,Continuing
176,189,1818.0,1504.5146496813636,112.620359516157,2510.3,Continuing
177,82,1746.6,1584.339089086368,110.1162282112101,2510.3,Continuing
178,299,1777.6,1622.4838201933835,106.84558294783226,2510.3,Continuing
179,186,1741.8,1653.2520944180487,103.97141443386964,2510.3,Continuing
180,117,1810.0,1659.2152961385564,102.25233258434011,2510.3,Continuing
181,278,1743.5,1677.4043568779553,100.30731034407671,2510.3,Continuing
182,121,1795.5,1671.8720721304871,98.80877771526865,2510.3,Continuing
183,222,1792.1,1684.552240021293,98.05115716589019,2510.3,Continuing
184,231,1547.3,1631.140872029176,99.60470157783014,2510.3,Continuing
185,276,1629.9,1609.4577648984096,100.71664575074568,2510.3,Continuing
186,18,1592.9,1611.7483699872464,99.44638350112703,2510.3,Continuing
187,177,1503.4,1578.757847344138,97.94502804175458,2510.3,Continuing
188,12,1455.4,1556.9069696513538,96.24076595664133,2510.3,Continuing
189,259,1463.3,1492.2937018712892,98.51173406398847,2510.3,Continuing
190,239,1144.8,1401.737996056997,127.05455104527579,2510.3,Continuing
191,223,1412.5,1355.5874303439587,99.57503098538751,2510.3,Continuing
192,267,1352.2,1325.3789054095741,117.2916869307476,2510.3,Continuing
193,270,1300.3,1319.3048053649127,107.81134600769306,2510.3,Continuing
194,36,1245.4,1309.269797601181,103.12633337674296,2510.3,Continuing
195,302,1311.1,1285.2225037456333,102.6871258279942,2510.3,Continuing
196,40,2157.3,1260.1117578653807,150.6824010656432,2510.3,Continuing
197,288,1768.0,1517.178077100462,133.91038598545475,2510.3,Continuing
198,212,2249.6,1535.6833653022122,145.0482487081333,2510.3,Continuing
199,289,1571.2,1702.4257166106463,137.55207104430067,2510.3,Continuing
200,191,2411.5,1635.3948133700223,140.5147943901887,2510.3,Continuing
201,306,2510.3,1778.2424807099956,148.08594991980382,2510.3,Max Yield Strength reached
