Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,263,1123.1,1292.2021,10.503936,2510.3,Continuing
2,169,1250.5,533471.7,141189.27,2510.3,Continuing
3,34,1730.2,139910.12,34804.434,2510.3,Continuing
4,205,1730.2,1770.23,39.33913,2510.3,Continuing
5,208,1153.4,1670.7517,448.78702,2510.3,Continuing
6,185,1998.6,1665.1217,29.31164,2510.3,Continuing
7,291,1577.8,2326.8682,55.401432,2510.3,Continuing
8,273,2402.3,2175.074,34.662872,2510.3,Continuing
9,71,2501.1,2426.5183,38.218563,2510.3,Continuing
10,194,1233.3,2392.2844,35.077168,2510.3,Continuing
11,6,1605.4,4068.4072,87.54426,2510.3,Continuing
12,225,1088.6,3860.6484,86.980804,2510.3,Continuing
13,99,2411.5,2074.9038,90.2035,2510.3,Continuing
14,191,2411.5,2327.182,92.63993,2510.3,Continuing
15,212,2249.6,2387.7214,87.4034,2510.3,Continuing
16,31,2487.3,2364.195,71.322784,2510.3,Continuing
17,289,1571.2,2412.0254,68.21297,2510.3,Continuing
18,265,1680.6,2251.1052,75.50554,2510.3,Continuing
19,172,1164.4,2505.8982,287.67575,2510.3,Continuing
20,206,2331.1,2191.3945,58.431183,2510.3,Continuing
21,118,1603.3,2273.614,65.31482,2510.3,Continuing
22,106,2381.6,1999.7373,45.420044,2510.3,Continuing
23,292,2372.4,2042.7107,51.200974,2510.3,Continuing
24,306,2510.3,2555.2727,57.859818,2510.3,Max Yield Strength reached
