Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,143,1216.8,110.23613745086782,1044.4659535929945,2510.3,Continuing
2,169,1250.5,1033.775082405402,179.29618035563695,2510.3,Continuing
3,68,2006.0,1134.2021467742125,92.88174107331078,2510.3,Continuing
4,227,1874.6,406.1337740331303,1035.098563595702,2510.3,Continuing
5,275,1392.4,504.0319760761099,1032.795774924476,2510.3,Continuing
6,19,1723.2,559.5551982105605,1030.7766144480643,2510.3,Continuing
7,204,2005.5,686.3046282797527,954.2495179075443,2510.3,Continuing
8,127,1737.2,829.6218407957624,881.0594355316815,2510.3,Continuing
9,45,1716.3,1294.26626661737,482.98259556613,2510.3,Continuing
10,64,1661.2,1609.2828268318744,266.0932358691441,2510.3,Continuing
11,252,1730.2,1636.6599679747237,232.12276892537267,2510.3,Continuing
12,192,1674.6,1653.536111423764,210.14761880251865,2510.3,Continuing
13,124,1600.0,1634.8099247255636,201.32486214513708,2510.3,Continuing
14,260,1599.4,1662.9217894612684,185.7838993774908,2510.3,Continuing
15,79,1641.2,1655.9969735544519,178.21102417450788,2510.3,Continuing
16,224,1792.2,1651.185242256165,171.58005081140521,2510.3,Continuing
17,238,1188.5,1532.6743292010174,185.3343473885432,2510.3,Continuing
18,160,1309.1,1407.6138426785255,195.37166547571772,2510.3,Continuing
19,245,1298.8,1314.3538174205473,193.839755745465,2510.3,Continuing
20,161,1167.2,1306.0592917510291,178.32408761996132,2510.3,Continuing
21,44,1474.4,1251.4454298453065,178.95183265154597,2510.3,Continuing
22,235,1419.4,1305.5299391303604,176.4555827961577,2510.3,Continuing
23,181,1801.8,1285.7389520718812,175.71978091833094,2510.3,Continuing
24,207,1019.0,1237.3924089268785,223.11421095523517,2510.3,Continuing
25,209,1309.8,1237.5870067445014,207.98783119902143,2510.3,Continuing
26,241,1218.8,1224.9211051282741,204.95694140861912,2510.3,Continuing
27,116,1010.8,1225.2278641381818,198.8996764162923,2510.3,Continuing
28,125,1272.6,1189.0045198593898,197.59500953660483,2510.3,Continuing
29,297,1404.2,1192.7475528662414,197.76535785304822,2510.3,Continuing
30,254,1324.3,1261.5669063061064,179.5521352153995,2510.3,Continuing
31,253,1414.5,1237.3832663980434,182.56876994051373,2510.3,Continuing
32,221,1506.8,1245.0210486083479,187.8395338379522,2510.3,Continuing
33,80,1125.0,1239.7649466990638,200.08901777013043,2510.3,Continuing
34,109,1437.3,1289.1220298220908,175.53263695963952,2510.3,Continuing
35,48,1451.7,1298.0627045863193,174.340114219132,2510.3,Continuing
36,294,1390.4,1325.6577109440334,164.45407200231287,2510.3,Continuing
37,272,1555.8,1282.477893676404,176.17678451519288,2510.3,Continuing
38,140,1521.3,1205.5873980512551,207.59226275502053,2510.3,Continuing
39,42,1350.3,1350.6517929307483,179.15948067357425,2510.3,Continuing
40,284,1348.6,1356.0876362292488,171.1122658370485,2510.3,Continuing
41,30,1194.0,1288.5952814316856,191.0822764013806,2510.3,Continuing
42,56,1357.9,1357.6449615738097,154.7561276678411,2510.3,Continuing
43,131,1391.2,1366.0285970516484,164.5178775389352,2510.3,Continuing
44,307,1344.0,1370.3444630373242,159.54069969377568,2510.3,Continuing
45,72,1317.0,1366.1576731676282,155.21198349392836,2510.3,Continuing
46,180,1182.0,1366.2657509758565,150.4289574141324,2510.3,Continuing
47,230,1475.8,1360.6651440452765,146.56891978676026,2510.3,Continuing
48,286,1297.5,1353.0985695634895,147.4268740239018,2510.3,Continuing
49,295,1276.7,1248.089663823773,179.48669279555048,2510.3,Continuing
50,137,1308.0,1347.5340658374007,132.43988224892857,2510.3,Continuing
51,88,1294.9,1344.70949436289,127.22580765170972,2510.3,Continuing
52,51,1462.7,1325.0082374654182,131.21549733347413,2510.3,Continuing
53,97,1420.0,1339.2517034541747,121.74011496760632,2510.3,Continuing
54,310,1390.4,1344.470238017894,112.51293833396115,2510.3,Continuing
55,163,1383.5,1352.1146036770444,104.64048750897834,2510.3,Continuing
56,195,1296.0,1344.3078492837903,102.41074556422406,2510.3,Continuing
57,133,1312.0,1337.8049390145425,100.10202627821172,2510.3,Continuing
58,149,1304.3,1325.2941732515822,101.44400633804534,2510.3,Continuing
59,58,1276.5,1331.802211468764,95.27688911751498,2510.3,Continuing
60,114,1269.0,1284.1733151843578,109.3934894500567,2510.3,Continuing
61,145,1285.0,1326.2378356438735,91.34405600322306,2510.3,Continuing
62,95,1277.7,1319.435518628484,89.71112102748053,2510.3,Continuing
63,303,1221.6,1241.2913801157429,111.49727366348671,2510.3,Continuing
64,190,1243.6,1296.807192434997,90.16915074232891,2510.3,Continuing
65,7,1306.9,1276.7183994264324,95.28580375841713,2510.3,Continuing
66,136,1199.0,984.5013468715139,187.88681988878278,2510.3,Continuing
67,242,1305.4,1278.9164051436164,83.87046963873145,2510.3,Continuing
68,255,1280.2,1267.4723938182815,83.20516943979587,2510.3,Continuing
69,81,1280.8,1268.3314966754192,81.81615035304598,2510.3,Continuing
70,164,1282.2,1250.6119655779512,85.7606966328469,2510.3,Continuing
71,29,1254.0,1261.3739752980823,80.31170025436477,2510.3,Continuing
72,22,1267.8,1237.293673982092,85.06054492192516,2510.3,Continuing
73,166,1091.4,1229.846939119595,86.48101596063763,2510.3,Continuing
74,211,1243.0,1216.3285839613432,81.01908416621959,2510.3,Continuing
75,85,1175.4,1185.2167299342236,88.88672540117471,2510.3,Continuing
76,258,1224.7,1205.4438394612807,79.23614959094247,2510.3,Continuing
77,243,1194.0,1208.56447903256,76.98071911917147,2510.3,Continuing
78,60,1340.8,1198.0737021166406,76.22811755512213,2510.3,Continuing
79,66,1157.5,1201.4499953598456,80.81777092631602,2510.3,Continuing
80,268,1263.6,1191.6356239541178,79.13949933780292,2510.3,Continuing
81,28,1230.6,1189.3759161312823,81.64433210094668,2510.3,Continuing
82,277,1172.0,1188.4025271951618,80.6057215981121,2510.3,Continuing
83,168,1258.8,1174.8284035357487,84.17676718339757,2510.3,Continuing
84,129,1173.8,1183.9095015257972,80.7467353981257,2510.3,Continuing
85,218,1169.2,1181.0122226323365,80.06622656561673,2510.3,Continuing
86,182,1150.6,1170.7840824707446,79.05664052599207,2510.3,Continuing
87,196,1150.6,1149.2496665251224,81.12551255878698,2510.3,Continuing
88,128,1172.0,1158.4103632394208,75.92738741966829,2510.3,Continuing
89,23,1207.8,1141.1847537284202,77.38460294546432,2510.3,Continuing
90,70,1087.0,1138.6958654741734,76.68562386166559,2510.3,Continuing
91,290,1005.9,1117.4010622558399,73.84731106948965,2510.3,Continuing
92,153,1194.0,994.6200935130371,111.98864572901913,2510.3,Continuing
93,0,1167.2,1066.1429532533255,100.65430171743778,2510.3,Continuing
94,132,1478.4,577.9237298536812,269.4969607769845,2510.3,Continuing
95,65,1362.9,1307.8615594167932,150.88559226771943,2510.3,Continuing
96,55,1463.0,1397.4900031536165,94.17284173277041,2510.3,Continuing
97,152,1163.0,1190.7742951789942,93.51510503218228,2510.3,Continuing
98,217,1178.9,1206.0418456814614,78.19617850860548,2510.3,Continuing
99,17,1188.6,1155.7418775487408,82.45548302869317,2510.3,Continuing
100,59,1145.8,1077.2279770935165,100.30551209622158,2510.3,Continuing
101,247,1036.9,1078.9332236463197,71.7487882479829,2510.3,Continuing
102,104,1032.1,1070.4521281419147,70.62907038722415,2510.3,Continuing
103,271,1061.7,1061.6220157496873,70.2876473288693,2510.3,Continuing
104,122,1028.7,323.4434216981252,291.59269255700235,2510.3,Continuing
105,26,1236.6,987.8026255736918,170.88963617563473,2510.3,Continuing
