Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,191,2411.5,1694.7157,14.479694,2510.3,Continuing
2,34,1730.2,4588844.0,803018.25,2510.3,Continuing
3,169,1250.5,19021.19,2375.237,2510.3,Continuing
4,265,1680.6,5743.11,326.83408,2510.3,Continuing
5,283,1130.4,3746.3142,268.9458,2510.3,Continuing
6,71,2501.1,2506.4626,41.346638,2510.3,Continuing
7,31,2487.3,2391.0305,30.442904,2510.3,Continuing
8,118,1603.3,2492.6675,33.047783,2510.3,Continuing
9,296,1681.2,2736.7537,91.39831,2510.3,Continuing
10,6,1605.4,2648.43,56.650364,2510.3,Continuing
11,306,2510.3,2365.9824,32.908726,2510.3,Max Yield Strength reached
