Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,295,1276.7,117.8181543409816,1044.4659377640799,2510.3,Continuing
2,307,1344.0,214.390503285416,1040.8330949197707,2510.3,Continuing
3,72,1317.0,301.28222291785534,1037.7492429107808,2510.3,Continuing
4,114,1269.0,410.03748541771546,972.1353412022415,2510.3,Continuing
5,137,1308.0,971.4255114719754,178.03486447020217,2510.3,Continuing
6,44,1474.4,887.3578353398252,233.12425736798554,2510.3,Continuing
7,65,1362.9,916.9489683338788,248.87056751030977,2510.3,Continuing
8,169,1250.5,1056.376481193729,218.0201659901269,2510.3,Continuing
9,89,1021.0,135.35372942861943,321.7484027521797,2510.3,Continuing
10,75,1471.1,1016.4722266381818,199.83554568916315,2510.3,Continuing
11,136,1199.0,1271.2320083994255,116.21353844166326,2510.3,Continuing
12,260,1599.4,452.36923106193353,280.077409082811,2510.3,Continuing
13,192,1674.6,1660.4136108705497,87.96404358122923,2510.3,Continuing
14,280,1730.2,769.1223327565717,232.69985689834,2510.3,Continuing
15,205,1730.2,1535.2452043843923,119.89955555115301,2510.3,Continuing
16,64,1661.2,1726.780134264036,48.39628236956474,2510.3,Continuing
17,185,1998.6,1740.8024933732095,41.86519378701568,2510.3,Continuing
18,203,1688.1,1693.7100498328846,83.54080654134671,2510.3,Continuing
19,68,2006.0,1677.2964627292688,82.66077789740176,2510.3,Continuing
20,204,2005.5,1741.1530289123953,119.04438812123513,2510.3,Continuing
21,252,1730.2,1730.1172008979424,130.9596923793378,2510.3,Continuing
22,275,1392.4,1728.9058591002658,122.03121983034912,2510.3,Continuing
23,127,1737.2,1674.646070163868,152.8204460889796,2510.3,Continuing
24,227,1874.6,1678.2663638325307,147.27612342540618,2510.3,Continuing
25,19,1723.2,1683.2804326945666,150.87360377099083,2510.3,Continuing
26,224,1792.2,1681.3097966832427,147.241281656669,2510.3,Continuing
27,79,1641.2,1686.8188582822893,144.7959606973785,2510.3,Continuing
28,45,1716.3,1678.0175684409562,141.18378350176738,2510.3,Continuing
29,124,1600.0,1508.4142915041682,161.13054852118273,2510.3,Continuing
30,245,1298.8,1548.8075622996719,144.78810443751775,2510.3,Continuing
31,15,1136.9,1498.364579009743,154.32622203660543,2510.3,Continuing
32,143,1216.8,1510.0440580824552,154.37190516753793,2510.3,Continuing
33,241,1218.8,1487.2954909670539,156.52799555782101,2510.3,Continuing
34,160,1309.1,1443.9734286353423,169.051068268979,2510.3,Continuing
35,297,1404.2,1457.5469792500314,156.6558385265751,2510.3,Continuing
36,238,1188.5,1419.9091762088365,158.5121289534316,2510.3,Continuing
37,253,1414.5,1440.2192878418823,152.16003110183271,2510.3,Continuing
38,190,1243.6,1422.5154039412423,150.0940388180737,2510.3,Continuing
39,66,1157.5,1403.4568133829184,149.7003010000466,2510.3,Continuing
40,221,1506.8,1406.014165702778,148.79318818398102,2510.3,Continuing
41,310,1390.4,1395.3783089332426,150.01695954585585,2510.3,Continuing
42,153,1194.0,1395.7528046253392,145.66846844219535,2510.3,Continuing
43,235,1419.4,1344.6065299291317,154.53114695210732,2510.3,Continuing
44,80,1125.0,1354.4662240545013,149.20618198122017,2510.3,Continuing
45,181,1801.8,1306.4720983229479,158.37224599386326,2510.3,Continuing
46,59,1145.8,1368.6446570232206,165.25169476614852,2510.3,Continuing
47,125,1272.6,1379.7053464149756,163.841956515224,2510.3,Continuing
48,294,1390.4,1365.027596344802,160.59114313675295,2510.3,Continuing
49,272,1555.8,1355.4460243093795,159.18301609237545,2510.3,Continuing
50,109,1437.3,1373.9670935873337,160.03981089872573,2510.3,Continuing
51,209,1309.8,1377.049621622576,157.59176171158555,2510.3,Continuing
52,48,1451.7,1364.2359712837501,155.4267170078858,2510.3,Continuing
53,234,1212.6,1367.2772681099386,153.36323387446842,2510.3,Continuing
54,230,1475.8,1362.3921659468324,150.04041253303643,2510.3,Continuing
55,22,1267.8,1351.3699162861594,151.75741816551854,2510.3,Continuing
56,97,1420.0,1343.8933512050985,150.34855979256173,2510.3,Continuing
57,254,1324.3,1358.719629216353,145.4459015110717,2510.3,Continuing
58,132,1478.4,1296.8834872906946,154.98081248029666,2510.3,Continuing
59,55,1463.0,1314.0028742517989,150.45618285852797,2510.3,Continuing
